district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4
patna,29.650591,9.5427275,14.403668,39.088165,156.62112,59.365761,453524.5256,5.3147244,53.403248,91.996193,78.341698,1.569343,733.834254,29.085297,6.7246351,32.812927,125.07453,52.664192,16652.99807,6.4860911,0.74990284,74.378952,18.468966,43.374527,0.82858801,3419.439027,48.621666,0.74075496,7.2225585,29.185177,56.014977,5.9004078,93843.031,4153.2734,2.8180923,31.546593
bhojpur,28.899263,8.9925308,18.345917,48.823761,157.91324,35.169987,85439.38279,6.6849155,50.817764,88.387024,78.004227,1.5128255,387.3176174,28.455902,5.4199057,40.48074,108.89504,17.037132,-45328.16453,7.2367687,0.86068648,72.769852,20.886221,41.174709,0.48944762,1496.059878,47.212315,1.0233779,6.1546178,28.547079,26.103559,6.9608421,-18435.746,1883.3774,3.5726252,49.018196
buxar,29.165239,8.0193319,23.29035,53.057243,146.70694,17.287251,-47552.12932,6.0868006,53.289902,90.117447,78.327576,1.3993804,177.4357165,28.73624,6.0689945,33.60265,120.2103,13.128811,-36520.257,7.0045962,0.85457647,74.782555,21.623224,47.485142,0.55893892,896.2420129,42.632305,0.84044152,6.3913069,28.807137,15.208031,6.5456982,-38343.383,1073.6777,1.9503374,26.496635
kaimur (bhabua),31.467642,8.80231,12.327402,53.928417,146.05197,4.839469,-334615.5697,6.078793,66.310654,86.730865,75.898735,1.7211154,152.6218645,28.853031,5.6756883,38.399918,119.46876,6.8302603,-49834.49009,6.6414318,0.84124231,76.579491,23.409977,41.9967,0.51848423,767.3917782,44.734165,1.2026311,6.1943665,29.286772,5.8348646,6.3601122,-97077.07,920.01367,3.1266217,26.583214
rohtas,30.459263,9.4585028,16.190189,48.265255,150.29022,24.616455,-92194.18553,6.2268233,60.14465,87.099785,76.890633,1.4832624,330.2718637,28.590914,6.2039671,32.61393,124.3362,13.732288,-37903.27649,7.2259545,0.89206725,73.533669,19.759102,33.074436,0.50285327,1615.137093,54.025349,0.98040915,6.7564893,28.908104,19.174372,6.7263889,-47120.238,1945.4089,3.2545357,25.954025
aurangabad,28.575186,8.984622,11.217188,60.950722,157.25792,17.312563,-124969.9129,6.3482924,54.009087,90.046349,82.9254,1.2380233,262.5115162,28.823294,5.7053719,38.7859,121.58064,11.092872,-52798.45882,6.3168125,0.76926506,75.365372,19.104164,42.725918,0.45632482,1194.756724,47.320431,0.78169847,6.2960944,28.778599,14.202717,6.3325524,-65799.383,1457.2682,3.2792501,35.677284
gaya,30.782431,7.5446024,24.428995,48.529919,125.17083,14.92465,-225780.9608,5.9766002,62.979538,85.927841,83.382774,1.8222399,380.7253568,28.329124,4.7752595,48.43264,97.336975,13.409659,-63634.31944,7.7190628,1.0530564,77.874916,22.770475,32.150639,0.39842573,2562.25239,53.777203,1.4238142,5.133522,28.646502,14.167154,6.8478317,-84610.805,2942.9778,2.7693429,27.833855
nawada,31.484001,9.3677979,14.806858,51.265896,157.26909,26.292892,-66749.41932,6.084331,64.865105,94.129059,82.476692,1.9594663,207.3528455,28.556852,4.6849794,47.967098,91.882835,13.849508,-58541.79834,6.5836916,0.84389418,74.415794,18.170126,37.508266,0.3834641,1105.128771,56.620792,1.5760022,5.4247961,29.019299,20.071201,6.3340111,-59838.48,1312.4816,4.6828184,65.386253
jamui,31.149746,7.4044948,18.9956,52.346004,131.99944,12.208978,-546667.4527,5.7231164,66.206543,92.677391,78.925896,1.5043024,144.7944713,28.431803,3.8124428,52.45229,85.222282,7.1857715,-85354.50094,6.4189281,1.0643185,81.190613,26.027906,28.017626,0.368265,903.6874607,64.659767,1.1360373,4.3085022,28.807148,9.6973743,6.071022,-149061.44,1048.4819,3.592052,46.777153
jehanabad,31.258951,8.0280132,23.215805,48.358204,151.65042,19.930666,-400713.9939,6.176404,62.672279,85.583687,70.739456,1.1670083,112.7078913,28.993841,5.5555229,41.073071,106.04702,14.54346,-47323.95822,6.0337481,0.77407908,76.295097,20.459499,39.887127,0.4341962,546.1295809,45.69656,0.73281205,5.9784942,29.381336,17.237062,6.1050758,-107778.7,658.83746,2.4724903,45.603401
arwal,30.241421,8.9180069,11.611769,58.354706,161.79349,16.535707,-415731.4905,5.702559,62.914295,85.407547,82.629585,1.2208067,69.07402423,28.400251,5.4050264,42.42907,105.73228,8.3354111,-77024.19351,6.4383254,0.87709582,75.170586,22.923834,31.58634,0.29357025,365.8227825,53.821205,0.92723644,5.9629879,28.692682,12.435559,6.0704422,-130820.58,434.89682,3.5129805,56.061203
north  district,33.510811,6.9741006,14.751281,47.648319,151.83134,11.41801,-69165.06507,3.7844427,60.497223,90.485497,82.671448,1.7920842,3.259561,29.533112,7.5375319,12.210935,156.58096,16.683382,32424.08523,4.5480952,0.29333824,62.728512,11.823015,84.795364,1.1416677,16.64860309,5.6901321,0.65041649,7.4452815,30.18438,14.050695,4.1662688,15790.907,19.908165,-0.56343126,-4.7496185
west district,32.805962,8.190793,12.048726,52.850006,155.81621,2.3052032,121045.4264,4.3412366,52.904434,91.938477,90.599808,1.9858769,15.04986483,29.866808,7.4490776,13.800548,157.99728,4.7403297,23784.99626,4.7447767,0.24353151,61.349712,9.1987858,69.704201,1.0851113,70.3356096,22.234276,0.90076566,7.5798106,30.384857,3.5227666,4.5430069,40927.914,85.385475,0.74171543,-2.181076
south district,34.678024,8.010251,12.987068,47.130192,160.48213,17.457314,273707.2228,3.4259307,66.077461,95.675812,85.726379,2.0761225,14.13747893,29.624241,7.9787641,11.426396,163.78067,18.585863,45577.23715,4.6123466,0.23442292,62.35091,8.5528517,84.87677,1.0950646,76.46004744,10.799042,0.98105788,7.9836774,30.412868,18.021587,4.0191388,81176.258,90.597527,0.031486988,-3.2985382
east district,33.146725,10.231717,5.3642907,51.382996,156.34454,66.389206,508704.7473,3.2357078,45.676044,98.421463,93.093323,1.591369,39.05955534,30.230944,8.336359,11.607383,164.72594,53.882034,56875.35816,4.5313644,0.32710385,64.155731,10.97446,83.316528,1.1913199,156.1241146,15.104935,0.40004909,8.7156525,30.814442,60.13562,3.8835361,147294.06,195.18367,1.8953581,-8.3813934
tawang,33.57732,7.2088838,27.284494,45.87928,130.9279,14.268902,283790.5627,4.2987471,61.9366,93.565765,91.57518,2.2840273,1.351862988,30.49423,3.6120205,61.287014,74.755371,10.351645,-11283.62196,4.1727877,0.52834296,63.636948,13.408054,61.051231,1.0313828,15.68546797,32.514534,1.2526445,3.8974211,30.738865,12.310274,4.2357674,12129.662,17.037331,3.5968633,56.172531
west kameng,32.012024,8.6486635,21.207634,45.87674,157.03452,9.2132883,415644.1704,4.1341739,66.15567,98.697815,96.036667,2.3884792,2.080647015,29.434574,5.5331731,36.441959,115.61116,19.088177,12418.51237,4.8440642,0.57979393,75.247192,18.270947,66.980797,1.0148642,34.18066786,31.717018,1.373615,5.7119374,29.582466,14.150732,4.4891191,35555.297,36.261314,3.1154904,41.423355
east kameng,32.939831,6.5329456,25.686438,50.533241,118.77761,9.2087049,-620438.1626,4.442832,70.064949,86.316849,91.635818,1.8509383,1.656562989,30.521748,4.5140495,47.76453,99.548904,33.560665,-56093.69917,5.5176935,0.78711534,76.407715,22.503187,52.839691,0.58227015,31.35566181,33.477158,1.2686682,4.6153584,30.643087,21.384686,4.9802628,-84412.664,33.012226,2.0188961,19.228706
papum pare,32.372852,7.4621129,23.722479,50.798763,131.80066,25.570202,48935.57433,4.0123491,61.809273,96.734154,84.433342,2.0462756,3.073081074,28.383106,8.1909227,20.852978,147.72049,59.158813,63227.39589,5.1644282,0.58023649,65.307129,14.441586,78.409607,1.0613735,104.9930819,18.324547,0.98490214,8.1701975,28.496563,42.36451,4.5883884,62820.98,108.06616,-0.72880983,-15.91983
upper subansiri,35.411636,7.8710537,17.834906,50.396103,142.41391,7.1625032,-716273.8672,3.939363,74.740639,86.289383,90.970741,1.8735436,1.987349981,31.688925,5.3764048,40.937008,110.02042,21.431263,-28369.96576,4.6871238,0.59782457,74.181282,15.155787,53.483002,0.86130321,34.74256785,32.806381,1.0122404,5.5113831,31.89035,14.296883,4.3132434,-65590.461,36.729919,2.4946489,32.393486
upper siang,33.565239,8.4959383,16.929762,54.137318,156.57291,13.155029,-322522.921,4.4431,59.366573,93.957863,86.606651,2.0208452,0.910952009,31.136057,7.0141101,24.89255,139.13069,17.181812,-20340.90034,4.7223706,0.37136143,68.053894,8.7120466,63.165356,0.8677789,10.15599504,30.792507,1.1530663,7.1360836,31.33601,15.168421,4.5827351,-45214.363,11.066947,1.4818282,17.442215
changlang,32.145451,8.0968962,11.945958,54.076038,156.69337,4.6971312,-254481.6843,5.2068214,67.035973,91.453514,85.921738,2.1232755,4.478904042,30.29352,5.5940781,29.472282,118.66067,11.35897,-30416.64527,5.2223158,0.51488,72.205116,15.560719,48.484417,0.73555148,72.59676892,42.969097,1.387724,5.7395182,30.401136,8.0280504,5.2145686,-43437.172,77.075676,2.5028181,38.032707
lower subansiri,33.432919,9.2925119,11.410538,54.46669,161.08363,4.9315348,-105109.277,3.9598486,61.334496,94.822662,92.148445,2.1374216,2.250191994,31.61273,6.3489475,33.58213,123.93565,11.671022,29303.93053,4.1782017,0.40682608,71.09449,10.708421,76.028374,1.0883849,29.14590485,18.794289,1.0490367,6.559916,31.743185,8.3012791,4.069025,19670.391,31.396097,2.9435644,37.14798
dibang valley,34.858231,8.8233309,17.414961,50.010704,154.30278,32.367546,-239002.9376,3.5932608,65.769615,95.359474,88.515564,2.0570879,0.340930999,30.565144,6.6304417,28.27915,132.30217,21.711754,1163.153936,3.9407451,0.45526642,65.709274,13.976712,52.670746,0.80796188,1.88532901,42.688728,1.249126,6.9662623,31.222589,27.03965,3.7670031,-35616.047,2.2262599,2.1928892,22.00061
lower dibang valley,34.520554,8.760767,12.309097,50.110363,167.60916,16.46174,-242004.364,4.7336049,64.008484,92.574722,72.778992,2.0518534,2.883151978,30.8036,5.9453812,34.264053,121.68153,24.302025,-9327.740695,4.6739988,0.51356345,72.889534,15.251491,58.252251,0.89031482,25.26701785,34.322472,1.1615386,6.2337341,31.184292,20.381882,4.7038021,-33158.578,28.150169,2.8153858,45.927628
anjaw,34.152489,8.0739908,14.121773,53.797279,154.02666,4.6755295,-519723.1846,3.8155055,58.842937,90.441093,78.55278,1.907776,0.669229005,30.123476,5.5402842,37.117142,117.86787,4.0993428,-47040.61363,4.263649,0.43127787,76.585228,13.746624,49.806351,0.79452896,9.553750002,40.634743,1.113247,5.7061486,30.387228,4.3874359,4.0395775,-77983.93,10.222979,2.5337067,36.158783
mon,34.665699,7.7414241,6.0440445,59.831047,138.97093,19.200747,-711245.599,3.6719074,60.383862,90.784927,60.367077,1.7361926,17.57267022,30.08831,5.6278296,27.047678,123.61213,21.53513,-52243.63788,6.0806575,0.92897636,71.314011,21.96191,55.76347,0.47863454,104.5750057,35.021458,1.2575581,5.9319,30.746832,20.367939,4.8762827,-147050.39,122.14767,2.1135945,15.358803
mokokchung,36.134171,9.9495392,3.8177009,62.522717,165.98917,28.588924,-29566.5663,3.9369102,47.415482,100,87.316818,1.5248294,14.24752806,33.258739,9.5345764,2.4597733,188.04367,38.36924,49073.81411,4.2641792,0.36732939,61.992027,5.4559579,79.356445,1.2141678,55.60622194,20.643555,0.31066155,9.6192131,33.845219,33.47908,4.1005449,33034.145,69.853752,0.41496277,-22.054504
zunheboto,33.259033,9.0822554,4.6239681,65.873817,172.58696,19.082161,-509365.5434,3.6126227,55.99559,93.785416,76.811584,1.6624423,7.616401967,31.269518,7.7356,9.9029207,167.31271,26.777634,-20307.31171,4.7753344,0.50970399,57.541348,9.8662596,53.528404,0.73957473,61.67857175,40.257011,0.9228676,7.8836145,31.488192,22.929897,4.1939783,-74061.055,69.294975,1.3466554,5.2742462
wokha,34.742722,9.9763069,4.4651332,64.565498,182.02155,22.733393,-73985.91293,4.0983868,59.052433,99.300949,92.250359,1.7239416,9.636576913,31.46591,8.8883905,6.4599423,176.88809,45.73838,21474.13424,4.4793353,0.46523649,62.830688,11.086397,82.386902,1.0633004,38.93054701,16.914047,0.66064119,9.1042528,32.116089,34.235886,4.2888613,2533.1714,48.567123,1.0879164,5.1334534
dimapur,32.518353,9.9548159,8.01682,57.311546,178.78012,59.079044,496048.0732,4.4994712,50.383282,97.968872,86.821304,1.4963665,40.95515734,29.27149,8.2625675,14.554298,158.04533,54.643505,52191.64324,4.7619538,0.48971596,59.14703,11.026305,75.909164,1.0404488,210.2077593,22.059708,0.45591772,8.5385094,29.80093,56.861275,4.6307125,124567.81,251.16292,1.6922483,20.734787
phek,32.173622,8.9255142,7.9295473,59.974514,159.66153,21.238356,-569035.1265,4.1463261,50.435192,87.663193,79.923538,1.7181253,15.72324287,30.765251,6.4979596,19.727098,140.16115,14.979278,-26776.96203,5.1217089,0.62101108,58.790852,15.947747,68.393402,0.64600837,69.64142223,19.269791,1.072117,6.9450889,31.024658,18.108816,4.6340175,-126655.02,85.364662,2.4275546,19.500381
tuensang,33.540207,8.211298,9.5404263,65.100044,154.81526,18.801296,-744816.5558,5.3263226,52.896957,95.177658,78.372772,1.5205065,21.11637381,30.531839,6.908649,15.635936,147.57909,29.817619,-21994.58744,5.6249323,0.92794019,66.915443,21.354094,60.060467,0.69130033,70.35297599,35.117191,0.82920617,7.2093749,31.226343,24.309458,5.4756274,-188863.38,91.469353,1.302649,7.2361755
longleng,34.305477,7.7108293,13.356209,64.125862,150.06166,14.536818,-625736.2463,3.9038413,57.483917,92.963699,76.374344,1.3580375,4.818103952,30.79674,6.7561421,15.913935,149.84895,20.665939,-46338.34859,5.0332055,0.6164934,72.03981,13.016232,62.631451,0.6852957,18.5254,30.332249,0.67274177,6.9531898,31.520945,17.601379,4.4685235,-165926.19,23.343504,0.95468712,0.21270752
kiphire,34.345367,7.2123175,13.775176,55.348354,146.61154,20.132872,-809717.1754,4.2908096,70.719406,95.265358,76.463936,1.3012962,5.426116031,30.133713,6.3902979,18.827593,140.03418,28.597515,-28399.84269,5.1237946,0.73225337,67.081184,13.542586,59.983879,0.63275921,33.43748189,35.281479,0.66853702,6.5050678,30.721743,24.365192,4.7073021,-137486.97,38.863598,0.82201958,6.5773621
kohima,32.719311,12.564089,0.7660079,40.975971,191.38731,65.570412,325356.7741,4.0404353,42.986343,97.646889,93.269928,2.3444767,22.29285093,30.407919,9.2670727,8.5637589,171.33357,62.834644,43568.33602,4.884975,0.41420895,49.862778,8.9732609,85.819107,1.1296419,104.6179291,11.827782,1.2148348,9.8462191,30.813932,64.20253,4.4627051,93066.633,126.91078,3.2970161,20.053741
peren,34.212704,7.6256018,8.5020494,59.132523,146.94568,26.259518,-451490.4629,4.2024622,66.01561,93.022095,75.681099,1.342545,6.219124036,29.453602,6.6847887,17.255932,143.38437,28.363001,-11229.67298,5.2724071,0.78106523,63.407803,15.191606,65.876854,0.78529692,31.21207799,27.145241,0.55724812,6.8411031,30.244318,27.31126,4.7374344,-84378.18,37.431202,0.94081306,3.5613098
senapati,31.526503,8.657485,12.578596,51.276451,158.13611,2.8754895,-449104.6814,5.4851432,56.136013,87.447372,61.785637,1.6064577,12.10611317,30.160177,7.5391817,13.037568,154.83035,3.4326825,-33158.47039,5.8563218,0.80484366,65.639526,23.89312,63.630821,1.0228003,78.8762412,23.816551,0.58365738,7.687983,30.34198,3.1540861,5.6707325,-88504.281,90.982353,1.1183033,3.3057556
tamenglong,33.50024,9.3108873,5.1699443,63.233463,170.75183,18.197813,-612487.0641,5.4613342,63.827301,92.304008,75.337646,1.5095266,9.691631966,30.366117,6.4096751,25.560602,132.27347,20.378403,-43779.40474,5.5213447,0.81768417,70.932312,25.880844,45.037361,0.91273576,49.13387398,47.266647,0.59679085,6.8876562,30.882471,19.288109,5.4913397,-137475.25,58.825504,2.9012122,38.478363
churachandpur,32.64463,9.1557732,4.7805281,63.295341,176.69713,6.0721397,-107931.248,5.1560979,62.729012,94.477989,81.446503,1.6728991,15.20030894,30.145037,7.862514,11.86381,155.82283,8.8835802,6566.87715,5.64432,0.76300919,62.799282,21.026659,59.178139,0.99366754,100.0919888,35.29985,0.67923158,8.0330191,30.474586,7.47786,5.400209,-8528.7266,115.2923,1.2932591,20.874298
bishnupur,33.844379,10.769197,3.6016781,58.583981,179.91757,44.073498,-132297.3663,4.8513484,66.548332,88.874794,67.980621,1.4818302,28.31724577,30.715553,8.7441311,10.499796,167.10182,51.48291,-1733.507954,5.5836048,0.63574469,66.57309,25.340271,60.361774,1.4579413,98.75289805,28.51302,0.023888946,9.1954117,31.412804,47.778206,5.2174768,-30829.318,127.07014,2.0250664,12.81575
thoubal,31.942751,10.022154,5.1981444,61.920238,178.98181,38.905281,-157966.8571,5.2751985,65.366104,88.516525,63.323257,1.729766,53.51372787,30.32234,8.3312674,12.382213,163.08463,40.972404,-10901.26792,5.6966052,0.64619523,65.853035,23.224966,60.003311,1.2676815,214.8838072,28.513214,0.46208453,8.6683998,30.645422,39.938843,5.4859018,-40223.551,268.39752,1.6908865,15.897186
imphal west,33.732494,11.337075,1.4807525,46.845116,181.06828,61.405384,297960.5835,4.506289,62.661777,96.821793,87.462898,2.1294498,63.95188022,32.029362,10.409771,5.1019607,182.79509,63.565666,36923.68879,5.367466,0.5570215,63.918732,22.214851,68.787704,1.5450855,304.2971434,28.034088,0.5843643,10.570811,32.325134,62.485527,4.9368773,82256.602,368.24902,0.92730427,-1.7268066
imphal east,32.424965,10.369309,2.3069198,59.870346,184.95691,49.276577,62510.41134,4.8326955,61.527859,93.566803,75.772514,1.5523394,68.76290576,30.847912,9.1620798,10.310186,167.97491,45.872517,20659.33287,5.593132,0.58764267,63.763649,21.150822,65.890732,1.3075023,263.3292232,27.676071,0.24483716,9.4120483,31.174456,47.574547,5.2129135,29325.006,332.09213,1.2072296,16.981995
ukhrul,34.520138,8.5574512,9.5583496,62.951904,158.31471,23.958086,-720180.4993,4.4953995,55.383606,88.315262,62.103294,1.4370182,13.63154808,30.476084,8.2603703,11.004562,166.91995,20.641695,-46177.00242,5.0542979,0.68980712,62.682682,19.663242,58.045856,0.79405653,62.63724786,30.269405,0.64296162,8.313468,31.198879,22.299891,4.7748489,-166641.88,76.268799,0.29708099,-8.6052399
chandel,32.232151,9.5521212,2.6529465,59.254307,171.36913,29.079571,-93143.20245,4.6953735,59.898048,87.746262,77.927124,1.6578245,9.526463851,30.299435,7.5642872,19.075975,146.45372,16.355125,-14641.48845,5.4404111,0.71407193,64.443016,20.491758,67.618675,1.0413163,51.91973398,20.127586,0.61650825,7.8724761,30.599077,22.717348,5.0678921,-26812.197,61.446198,1.987834,24.915405
mamit,32.188068,8.3892784,4.6180034,69.662132,175.29082,16.635233,10777.90576,4.609386,56.838005,96.859947,93.331482,1.7257308,9.903738916,30.295982,6.4440174,17.973919,152.19153,18.175207,3991.396176,5.2350016,0.66831923,62.135059,18.965401,60.990326,0.95515728,38.70972213,35.869621,0.7705735,6.8403144,30.681446,17.40522,4.9221935,5373.9727,48.613461,1.945261,23.099289
kolasib,35.27459,8.9753895,4.2955632,65.245956,187.62581,71.300529,552436.4902,4.9224753,56.622589,93.307304,86.431602,1.9197427,10.32767889,30.619102,8.2414608,4.5340471,183.15283,71.73008,70555.58189,5.1228881,0.65177637,58.94965,17.952923,77.244942,1.1776297,32.06605421,16.062363,0.74211299,8.4202557,31.753241,71.515305,5.0226817,187948.2,42.393734,0.73392868,4.4729767
aizawl,30.141907,10.696735,0.87418872,57.945538,196.5408,84.909012,842287.2345,4.9399819,42.179523,93.49054,81.275642,1.688143,45.0957548,30.173666,9.9276886,0.97918838,194.92567,82.430092,110341.0421,5.5001426,0.53579187,46.215496,11.712587,85.94162,1.4815463,263.7695822,7.5489197,0.20659673,10.039973,30.169029,83.669556,5.2200623,217208.55,308.86533,0.76904678,1.6151276
champhai,33.358711,8.2230749,3.4240668,66.919914,177.1935,40.34375,342363.5619,4.925633,61.903214,90.350334,90.038147,1.9344712,14.37927601,30.689718,8.1440582,2.1085441,183.01613,43.072334,49145.29326,5.3544855,0.66947401,59.11919,18.211044,79.357407,1.0923635,58.38787064,10.992928,0.84210777,8.1596727,31.217129,41.708042,5.1400595,107087.19,72.767143,0.079016685,-5.8226318
serchhip,32.720055,9.0813713,2.7926371,71.279282,190.80409,51.286411,516395.2459,4.9939151,50.232254,92.304779,87.970222,1.4880537,7.099777032,31.013651,8.7247753,0.50168705,194.86801,66.655869,68513.24454,5.2551155,0.58714724,55.76461,15.160248,77.470375,1.132507,24.12978517,14.834404,0.35554671,8.8058443,31.401587,58.971138,5.1245155,170335.44,31.229563,0.35659599,-4.0639191
lunglei,34.51086,9.3533258,6.3963833,67.44767,173.31783,45.409073,301689.7389,4.611506,56.460278,91.225807,72.991196,1.4549451,16.57572832,30.348646,8.1409645,5.5060439,177.45906,45.604321,47295.89947,5.2117009,0.52178842,57.331772,12.580233,70.685974,1.0968004,81.34984023,20.539833,0.35814464,8.346179,31.053179,45.506699,4.9116035,90356.797,97.925568,1.2123613,-4.1412354
lawngtlai,32.683632,9.2574902,5.4662199,63.001888,176.14673,19.015577,69082.53704,4.6358399,63.382019,87.295448,89.913841,1.7071242,14.25454998,29.764122,5.9677944,28.801271,133.63678,21.269079,-8783.226694,5.390831,0.63557518,60.124908,15.02713,57.16785,0.81537861,59.89874676,30.127598,0.89174563,6.6001754,30.325342,20.142328,5.0133352,6184.9741,74.153297,3.2896957,42.509949
