district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4,m_mean_dv_count_4,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4,f_mean_beat_count_4,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4
katni,57.84325,45.344971,12.49828,51.594109,1.6640192,1.2204117,0.44360757,14.851485,11.881188,28.712872,12.871287,13.861386,24.752476,46.534653,8.4210529,2.9702971,57.425743,1.6435643,28.395063,27.439026,24.074074,17.610064,19.753086,44.512196,1.1585366,76.30915034,-5.5603271,15.743496
jabalpur,19.602657,33.774479,-14.171822,26.688568,0.53573471,1.0352765,-0.49954182,0,5.5555558,0,2.7777779,5.5555558,5.5555558,5.5555558,8.333334,5.5555558,13.888889,0.3888889,20.648968,21.533922,21.238937,10.882353,13.235294,27.405247,0.86588919,146.018645,-5.9557428,14.166066
narsimhapur,12.486561,36.490368,-24.003807,24.488464,0.31479737,0.74973935,-0.43494198,1.8750001,3.125,4.375,3.125,2.5157232,3.7735848,4.4025159,4.4025159,1.8987341,11.875,0.29374999,24.117647,27.64706,28.82353,15.662651,14.201183,43.85965,1.0935673,80.16984257,-10.180901,13.449155
dindori,33.80127,30.378384,3.4228859,32.089828,0.78662896,0.89039063,-0.10376167,4.2944784,3.0674846,9.8159504,6.748466,3.0674846,19.018404,13.496932,16.149067,1.8404908,32.515339,0.77300614,19.875776,24.691359,22.222223,12.578617,16.666668,35.185184,0.95679015,46.67572898,-4.990057,20.127327
mandla,24.870525,39.798782,-14.928257,32.334656,0.43141267,1.2544792,-0.82306647,3.2679741,5.2287583,4.5751634,2.6143792,0,5.8823528,5.8823528,14.893617,0.65359479,24.836601,0.41830066,25.142857,29.069767,29.714287,14.450868,19.318182,37.853107,1.158192,70.10704872,-17.910072,17.719681
chhindwara,14.032979,37.926159,-23.893181,25.979568,0.21786584,1.0494338,-0.831568,0.78740156,3.1496062,2.3622048,0,0,1.5748031,2.3622048,11.023622,1.5873017,14.173229,0.22834645,21.465969,22.395832,21.354168,15.343915,22.916668,39.0625,1.03125,141.1311038,-14.24307,13.131764
seoni,25.32992,25.172434,0.15748596,25.251177,0.53703827,0.6573686,-0.12033033,4.4117646,3.6764708,5.147059,2.9411764,4.4117646,8.0882359,9.5588236,10.769231,2.9411764,25,0.5147059,13.661202,17.127071,15.000001,9.6045198,15.254237,27.322405,0.6939891,86.45079267,-0.59484673,12.825102
balaghat,47.449726,39.285217,8.1645088,43.36747,1.3442992,1.0434256,0.30087364,22.222223,22.222223,20.895523,2.9629629,20.895523,38.518517,23.703703,5.3030305,6.7669177,54.744522,1.6058394,24.719101,21.22905,32.768364,13.372093,18.994413,41.340782,1.1005586,119.3249596,-17.866505,17.386692
guna,44.167004,21.466236,22.700768,32.81662,1.1229295,0.62865388,0.49427557,9.2592592,11.728395,14.285715,4.347826,6.8322978,16.875,21.25,13.475177,4.375,41.358025,1,12.234042,15.957446,15.425531,8.0213909,9.5744686,22.340425,0.61170214,80.03684771,4.2450066,19.899555
ashoknagar,21.379578,58.634811,-37.255234,40.007195,0.32460561,1.5757685,-1.2511629,2.0833335,2.0833335,3.125,4.166667,2.0833335,6.3157892,13.68421,3.1578946,2.0833335,23.958332,0.38541666,35.795452,26.285713,40.340908,18.023256,16.477274,52.272724,1.3636364,49.04036447,-23.604561,19.394199
shahdol,8.5506277,40.787827,-32.237198,24.669228,0.12924352,1.2358156,-1.1065722,0,0.79365087,1.5748031,1.5873017,0,1.5873017,1.6,7.8947363,0,9.4488192,0.14173229,24.358974,29.299364,32.903229,15.483871,21.656052,42.138367,1.2138364,70.92990649,-10.351755,17.563688
anuppur,23.240726,40.827515,-17.586788,32.034119,0.45890778,1.2004316,-0.7415238,3.7433155,4.2780747,5.3475933,2.1390374,1.604278,6.4171119,4.8128343,10.439561,1.604278,20.320854,0.40106952,24.698795,25.903616,21.084337,13.253013,15.060242,37.951805,1,49.41722,-6.3472462,18.044647
sidhi,39.633469,39.977356,-0.34388733,39.805412,0.87815058,1.1135247,-0.23537409,4.4117646,10.294118,11.764706,3.7037036,5.8823528,11.764706,21.323528,17.6,1.4705882,39.705883,0.86764705,25.555557,25.824177,30.219782,13.142857,20.994476,39.890709,1.1420765,72.63660675,2.9246302,23.719643
singrauli,24.641054,37.816593,-13.175539,31.228825,0.35701221,0.75307637,-0.39606416,4.7619047,4.7619047,3.1746035,3.1746035,3.1746035,4.7619047,1.5873017,14.285715,1.5625,28.125,0.40625,19.801981,14.851485,16.41791,8.5427132,14,34.158413,0.73267329,88.99710703,-16.50013,23.906403
jhabua,32.002724,62.075317,-30.072594,47.039021,0.8591187,1.6841332,-0.82501447,12.230216,8.7591238,10.714286,8.5714293,7.1428576,15.714286,14.492753,4.4444447,3.5714288,31.428572,0.85000002,31.413612,40.314137,48.167538,17.894737,39.790577,63.350784,1.7748691,62.6206252,-14.888681,20.373894
alirajpur,30.924824,42.321133,-11.396309,36.622978,0.59514225,1.0136749,-0.41853261,8.2802553,6.3694267,7.0063696,5.7324843,5.1282053,3.2258062,16.774195,8.3870974,1.923077,31.847134,0.6242038,24.590164,23.868313,35.245903,14.754099,28.688522,47.950821,1.2704918,51.36876687,-18.775154,21.478285
khandwa (east nimar),0,28.098551,-28.098551,14.049275,0,0.68353909,-0.68353909,0,0,0,0,0,0,0,0,0,0,0,16.5,12.562815,19.59799,8.0402012,7.5000005,26,0.63999999,91.76917636,-21.242861,17.102417
burhanpur,46.901218,44.449879,2.4513397,45.675549,1.1827552,1.192019,-0.009263754,9.6446705,11.675127,15.73604,8.1218271,11.675127,23.469389,25.128206,9.6045198,8.7179489,46.700508,1.2233503,29.577463,29.295774,30.704224,10.028653,13.802817,42.253521,1.1323943,43.97645925,-8.2365303,17.461016
kachchh,24.116272,26.143719,-2.0274467,25.129995,0.68999428,0.62847233,0.061521947,3.3149171,7.734807,4.9723754,2.2222223,12.154696,9.9447508,13.259668,2.3952098,2.7624309,21.546961,0.58563536,16.157206,16.228071,11.504425,8.5201788,7.964602,26.52174,0.59565216,179.5332042,-7.706377,15.660456
banas kantha,32.342743,31.698391,0.64435196,32.020569,0.86329573,0.81205583,0.051239908,10.457517,9.7402592,12.903225,6.4935064,5.8064518,12.337663,17.532467,6,5.2287583,31.21019,0.84713376,18.82353,20.866142,20.472441,11.811024,13.779527,30.859375,0.8515625,259.4357917,-10.098513,18.529324
patan,33.255615,43.88102,-10.625404,38.568317,0.98490274,1.0233793,-0.038476586,5.91716,12.426036,13.609468,5.91716,11.83432,19.526628,25.443787,11.184211,4.7337279,36.094673,1.0946746,18.518518,26.337448,26.74897,15.611814,20.987654,44.855968,1.0781893,119.4626837,-7.3427134,13.734217
mahesana,31.2859,16.308998,14.976902,23.797449,1.1482142,0.45570168,0.69251251,14.814815,19.117647,15.441176,5.8823528,10.294118,21.323528,24.264706,2.9411764,2.9411764,32.352943,1.1691177,8.7557602,13.888889,8.8372097,2.3474178,8.7962961,16.589863,0.42396313,189.5707745,-7.6062479,12.974301
472,,26.504812,,,,0.64229959,,,,,,,,,,,,,10.588236,20.078739,14.285715,7.509881,16.470589,28.515625,0.68359375,230.6004219,,
gandhinagar,44.532486,18.171139,26.361347,31.351812,1.1267112,0.63100725,0.495704,13.333334,19.333332,14.666666,7.333333,10,10.666667,18.120806,1.986755,14.569536,43.04636,1.0927153,9.4262295,9.876543,11.934156,6.666667,10.245901,13.934426,0.47950819,149.2722793,-3.8729937,13.97846
474,,15.933484,,,,0.43410292,,,,,,,,,,,,,6.4039412,7.8817735,8.4158411,3.9603961,7.3891625,12.315271,0.33990148,597.0153097,,
475,,36.497753,,,,0.82278156,,,,,,,,,,,,,19.23077,29.05983,28.632481,12.719299,17.948719,44.444447,1.0726496,154.860287,,
476,,17.051462,,,,0.41204515,,,,,,,,,,,,,7.5829387,15.165877,7.6923079,2.8571429,8.9622641,17.840376,0.41784036,310.0296763,,
477,,26.946625,,,,0.55745804,,,,,,,,,,,,,14.224137,14.655172,11.688312,4.347826,9.565217,23.706896,0.54310346,189.4008633,,
porbandar,46.049709,20.595568,25.454142,33.322639,1.4698212,0.57940066,0.89042056,18.934912,21.301775,15.384616,5.3254437,22.485207,17.159763,31.360949,4.8192768,10.843374,46.153847,1.4733728,11.538462,12.017167,15.086206,9.130435,11.158798,20.08547,0.58547008,46.00101574,-4.1801853,11.203917
479,,23.424725,,,,0.36399385,,,,,,,,,,,,,10.222222,12.946428,10.267858,4.5248871,5.3333335,26.222223,0.4311111,233.335443,,
amreli,17.864534,30.058109,-12.193575,23.961323,0.23938893,0.83607984,-0.59669089,1.5748031,1.5748031,0.78740156,0.78740156,0.78740156,2.3622048,14.96063,0,0,16.535433,0.22834645,16.883118,17.748919,22.510822,14.718615,16.017317,29.870129,0.87878788,121.4762489,-13.7151,9.4937649
481,,37.775585,,,,1.2503223,,,,,,,,,,,,,24.472574,25.316456,29.113924,19.915255,19.327732,37.394958,1.1764706,252.2129209,,
anand,32.625092,28.842508,3.7825832,30.733799,1.2877284,0.7586202,0.52910823,15.337424,18.404909,17.79141,13.496932,14.11043,19.018404,21.472393,4.2944784,3.0674846,32.515339,1.2699387,16.60079,21.73913,20.948618,6.8548388,14.285715,32.806324,0.80237156,230.0305485,-8.3938513,11.825893
483,,42.901646,,,,1.1748842,,,,,,,,,,,,,26.923079,34.496124,31.660233,16.862745,26.254827,48.076923,1.3538462,213.9010091,,
484,,50.251495,,,,1.4816833,,,,,,,,,,,,,32.400002,38.492062,30.158731,23.199999,32,54.1502,1.5494071,231.8958609,,
dohad,46.351475,49.694069,-3.3425941,48.022774,1.2681147,1.2044179,0.063696742,12.658228,18.354431,18.354431,8.8607597,5.6962023,16.455696,25.316456,8.8607597,11.392405,46.20253,1.2594937,28.019323,26.923079,29.807693,16.908213,22.488039,51.196171,1.2344497,139.7350606,-11.603836,17.923603
486,,28.144541,,,,0.67778754,,,,,,,,,,,,,10.859729,18.468468,14.414414,5.4298644,9.4594593,25.225225,0.58558559,347.7633281,,
narmada,38.327606,39.029758,-0.70215225,38.67868,1.1185015,0.96403557,0.15446597,19.354837,23.225807,14.838709,6.4516125,10.967742,16.129032,20.645161,5.1612902,3.2258062,40.645161,1.2,18.677042,26.848248,22.568092,13.833992,18.181818,39.534885,0.99224806,56.23876479,-11.381701,19.240843
bharuch,23.003656,23.157524,-0.15386772,23.080589,0.71288586,0.56527555,0.14761031,7.4380169,10.569106,9.6774187,10,3.2258062,7.6923079,12.5,3.3898306,5.8823528,23.387096,0.68548387,15.217391,13.913043,18.777292,8.7719297,10.869565,27.705627,0.67099565,137.126475,-5.4358568,11.429549
the dangs,38.105469,50.45826,-12.352791,44.281864,1.0767808,1.082656,-0.00587523,13.076923,18.461538,10,3.0769231,3.846154,11.538462,18.461538,9.2307692,3.0769231,33.076923,0.90769231,22.983871,29.317268,18.072289,12.4498,9.7165995,44.176708,0.92369479,22.23181098,-3.4569778,24.04089
navsari,20.286318,17.390665,2.8956528,18.838491,0.40677845,0.33164704,0.075131416,4.3209877,6.1728396,4.9382715,1.8518518,0,4.3209877,10.493827,9.2592592,1.8518518,21.604939,0.43209878,6.1320758,9.9056606,14.150943,4.3269234,8.1730766,19.811321,0.4245283,121.369924,3.3257027,11.37314
valsad,47.978996,28.838652,19.140345,38.408825,1.727663,0.73296249,0.99470055,25.157234,30.81761,14.465409,12.578617,11.392405,27.044025,25.157234,6.9182386,0.62893081,43.396225,1.5408806,13.901345,15.625,16.444445,11.160714,13.392857,27.111111,0.70222223,155.8443828,-8.8654079,13.006713
surat,28.100685,29.888639,-1.7879543,28.994663,0.78798878,0.74108356,0.04690522,10.769231,11.794872,5.1282053,3.5897439,5.6410255,14.871796,17.948719,4.6153846,3.0927835,27.692308,0.77435899,14.705883,17.991632,19.7479,8.0168772,15.546219,33.054394,0.75732219,628.3765789,-6.6259246,11.701248
tapi,42.669106,33.76133,8.9077759,38.215218,1.0759045,0.99643451,0.079469979,16.666668,15.972222,12.587413,2.7972028,5.5555558,18.881119,18.75,13.286713,1.388889,42.361111,1.0555556,18.773947,25.954199,20.46332,11.538462,14.503818,31.558937,0.90494299,84.87516999,-3.4383039,12.326965
diu,20.557135,5.2757258,15.281408,12.91643,0.40991077,0.093587838,0.31632292,0.99009901,1.980198,4.9504952,1,4.9504952,6.9306931,5.9405942,6.9306931,4.0404038,18.811882,0.37623763,0,2.0100503,1.5,3.030303,4.522613,7,0.11,2.827611012,3.7687862,11.865322
daman,12.958239,58.3694,-45.411163,35.663818,0.21696472,1.3804977,-1.163533,1.3245033,1.986755,1.986755,2.7586207,1.9736841,2.7027028,2.0270269,6.7567563,4.1095891,14.473684,0.25,34.965034,29.577463,25.179857,23.529411,17.021276,50.694443,1.2708334,9.11460904,-18.150394,9.8317833
dadra & nagar haveli,35.675247,38.944935,-3.2696877,37.310089,0.90058023,1.1163536,-0.2157734,5.1724138,4.5977011,5.1724138,6.395349,6.3583813,10.465117,12.209302,13.095239,7.0588241,30.45977,0.69540232,16.463415,21.212122,23.780487,22.222223,23.636364,37.575756,1.0666667,21.94439421,-15.960597,16.25152
nandurbar,64.986412,33.384396,31.602016,49.185402,1.7783972,0.78611881,0.9922784,10.526316,26.900583,27.48538,15.882354,10,20.359282,43.274853,17.610064,8.9285717,66.081871,1.7894737,13.043478,22.302158,21.73913,19.424461,16.546762,36.690647,0.92805755,84.53384259,-9.3946056,16.010635
dhule,57.234818,53.172081,4.0627365,55.203449,1.3548065,1.1268951,0.22791147,7.3529415,19.117647,19.852942,9.4890509,10.218978,12.686567,32.116787,22.962963,4.4117646,57.664234,1.3722627,20.149254,39.552238,27.61194,14.285715,26.865673,50,1.2835821,111.8105589,2.5022354,13.230003
jalgaon,67.874634,24.068222,43.806412,45.971428,1.7890799,0.68104976,1.1080301,13.636364,30.51948,21.428572,12.987013,11.612904,12.903225,39.354839,27.891155,10.38961,67.741936,1.7870967,13.768116,20.289854,15.217391,11.594203,14.492753,28.260868,0.75362319,182.0029034,19.17131,13.622132
buldana,62.633347,35.457241,27.176105,49.045296,1.8280692,0.88173908,0.94633013,15.675676,20.430107,23.655914,10.752688,13.440861,27.956989,36.021507,27.659575,13.829787,63.297874,1.8776596,13.970588,25,21.804512,10.447762,17.037037,36.764706,0.875,131.9197308,-1.813385,14.04379
akola,55.833065,43.392597,12.440468,49.612831,1.4305346,1.2320697,0.19846487,9.9009905,14.851485,16.336634,11.386139,9.405941,16.41791,25.247526,26.865673,11.386139,54.950493,1.4158416,24.342104,28.947369,19.463087,16.107382,17.218544,39.473686,1.0526316,96.61600468,16.271349,11.154854
washim,56.08585,49.047016,7.0388336,52.566433,1.301265,1.3848633,-0.083598256,11.979166,17.1875,15.104167,5.699482,7.8125,7.2538862,26.5625,31.282053,8.8082905,56.122444,1.2959183,27.741936,34.838711,36.129032,21.935484,29.032257,52.903221,1.4967742,73.14596552,5.2761078,13.818751
amravati,45.938293,43.56712,2.3711739,44.752708,1.2164413,1.0453687,0.1710726,6.666667,17.777779,15.555556,2.7777779,8.333334,14.444445,26.111111,27.683617,1.1111112,45.555557,1.2,12.030075,24.812031,17.293232,9.774436,21.052631,36.090225,0.84962404,133.288611,19.315269,9.9768953
wardha,70.407036,27.086884,43.320152,48.74696,2.1377714,0.82737243,1.3103989,11.392405,20.886076,17.721519,8.8607597,21.518988,25.949368,47.468357,38.562092,7.5949364,67.721519,1.9873418,15.277778,17.361111,15.277778,16.666668,18.055555,26.388889,0.8263889,76.40872163,18.99501,8.6836948
nagpur,46.751507,23.812311,22.939196,35.28191,1.1574583,0.4718084,0.68564987,13.095239,10.119048,15.568863,6.5476193,7.7380953,14.880952,21.428572,30.177515,7.1428576,48.52071,1.260355,7.3619633,12.345679,5.0314465,8.6419754,12.962963,23.92638,0.4601227,204.5087185,10.113062,9.9292841
bhandara,70.180672,39.63343,30.547241,54.907051,1.7739677,0.89555216,0.87841558,9.2105265,26.973686,19.078947,2.6490066,13.907285,17.105263,53.289474,29.801325,4.6357617,69.736847,1.7631578,17.164179,34.586464,27.272728,12.781956,15.037593,47.761192,1.0597014,68.3033157,3.7977562,9.0734272
gondiya,69.525673,38.054199,31.471474,53.789936,1.5593255,0.97634161,0.58298385,10.909091,12.727272,8.484849,4.8484845,17.469879,16.969698,34.337349,44.512196,11.515152,71.257484,1.5988024,15.384616,18.881119,16.783216,18.881119,18.881119,34.265736,0.88811189,76.02683878,29.96814,12.509632
gadchiroli,70.822708,40.115444,30.707264,55.469078,2.2364051,1.0475692,1.188836,11.585366,25.609756,19.512194,3.6585364,23.780487,26.219511,45.731709,52.760738,1.8292682,68.902435,2.1036584,21.014492,28.985506,19.565218,15.217391,18.115942,39.855072,1.0289855,61.58072966,27.310472,11.225896
chandrapur,51.480072,26.033991,25.446081,38.75703,1.1440499,0.75289804,0.39115185,6.2857141,10.285714,11.428572,6.8965516,8,12.571428,19.428572,31.609196,8,52,1.1428572,12.403101,20.930233,12.403101,10.077519,16.27907,24.806202,0.72093022,110.6743907,17.412403,13.004544
yavatmal,78.450623,38.534813,39.91581,58.492718,2.1770806,0.81007951,1.3670011,11.494253,21.022726,26.136362,6.9767447,11.931818,27.42857,51.412426,41.714287,10.227273,77.966103,2.0677967,13.286713,27.972027,21.678322,12.676056,20.27972,40.559441,0.95804197,177.927316,23.554617,13.251102
nanded,67.477737,54.499214,12.978523,60.988476,1.508363,1.1763631,0.3319999,6.2893085,12.578617,14.375,5.7324843,9.3167696,18.987341,37.888199,36.42384,12.337663,66.257668,1.4846625,23.529411,40.106953,24.59893,8.0213909,18.181818,50.802143,1.144385,203.2528896,3.385025,18.175846
hingoli,62.924862,42.239933,20.684929,52.582397,1.8047173,1.2338923,0.57082498,16.959064,22.674419,25.581396,3.4682081,18.023256,13.450292,44.508671,35.975613,2.3255813,63.005783,1.8034682,24.113474,31.205675,22.695034,22.142857,32.624115,44.680851,1.3262411,56.12622666,8.4746189,15.163965
parbhani,76.937881,49.982365,26.955517,63.460121,1.5888988,1.3854984,0.20340037,10.738256,17.218544,15.686275,5.2980132,9.1503267,13.333334,45.161289,32.236843,18.055555,77.848099,1.6012658,23.021584,39.568348,33.093525,12.318841,25.179857,50.359715,1.3309352,98.44243506,14.55014,15.261671
jalna,75.016045,48.082535,26.93351,61.54929,2.7609794,1.2807969,1.4801825,32.374104,40.714283,36.170212,17.730497,28.368795,17.985613,47.85714,30.985916,27.857143,75,2.7291667,15.972222,25.694445,20.138889,15.277778,21.527777,36.805553,0.9861111,106.5351427,19.096184,17.845554
aurangabad,50.445305,26.505598,23.939707,38.475452,1.3133106,0.54960859,0.76370203,13.286713,25.352112,19.014084,8.5714293,12.676056,12.765958,33.098591,24.637682,4.2553191,55.479454,1.4863014,14.893617,24.113474,14.184398,10,14.184398,35.460995,0.77304965,191.0704663,2.6919804,11.486746
nashik,62.44886,57.566174,4.8826866,60.007515,1.6554233,1.5013099,0.15411341,11.258278,24.836601,26.973686,9.8684216,11.688312,22.875816,39.61039,25.333332,5.4421768,64.285713,1.7597402,32.258064,44.516129,32.903229,20.394737,27.741936,52.258064,1.5741936,412.5455749,7.0810547,14.836706
517,,19.481981,,,,0.52920157,,,,,,,,,,,,,14.035088,16.814159,12.173913,7.826087,10.434782,24.347826,0.60869563,790.5091801,,
mumbai suburban,45.885872,27.615292,18.27058,36.75058,0.87806445,0.6080575,0.27000695,9.375,6.25,3.125,1.5625,4.6875,12.5,25.396828,9.6774187,9.375,43.75,0.8125,24.369747,26.890759,13.445379,3.3898306,12.605042,34.453781,0.8067227,631.3435988,-15.679416,9.1604395
mumbai,14.781729,30.04534,-15.263611,22.413534,0.23780821,0.73592794,-0.49811971,1.5748031,1.5748031,1.5748031,0,0,1.5873017,5.5118108,14.173229,0,16.535433,0.25984251,15.789473,18.421053,14.473684,13.157895,11.842106,26.31579,0.7368421,189.2199385,1.8545904,9.3388748
raigarh,31.423548,46.625347,-15.201799,39.024448,0.70390505,1.2477551,-0.54385,4.0935674,9.8837214,7.0175438,4.0697675,5.8139539,9.9415207,15.116279,11.976048,1.7543859,32.55814,0.69186044,23.00885,30.088497,24.778761,14.159292,10.619469,40.707962,1.0265486,152.0344878,-2.7332096,11.123631
pune,34.863464,33.772835,1.0906296,34.31815,0.69216979,0.84104717,-0.14887738,5,9.3525181,10.144927,5.0724635,7.8571429,14.492753,15.217391,17.391304,5.109489,40,0.88571429,16.541353,22.556391,18.796993,9.774436,13.533835,29.323309,0.81203008,701.4975979,-3.5762587,10.749318
ahmadnagar,58.000217,34.652866,23.347351,46.326542,1.4757273,0.66256052,0.8131668,9.42029,23.021584,15.94203,8.0291967,12.230216,18.115942,39.568348,20.610687,5.109489,58.992802,1.5035971,11.864407,27.118645,15.126051,8.474577,16.806723,36.134453,0.78991598,269.1556373,-2.7055645,12.81231
bid,53.993912,39.007942,14.98597,46.500927,1.1671813,0.87344658,0.29373467,9.7222223,9.7222223,11.111112,2.7972028,7.6388888,6.2937064,20.27972,19.708031,27.142859,53.103447,1.1172414,13.821138,27.419355,22.580645,13.821138,20.967741,41.129032,0.98387098,125.2749386,-0.50364685,14.534454
latur,45.551933,31.229877,14.322056,38.390907,1.0441631,0.80816764,0.23599547,12.658228,11.949685,11.25,6.25,5,11.25,21.25,15.000001,16.875,48.75,1.1125,19.047619,27.380953,17.261904,10.119048,17.261904,34.523808,0.91071427,124.8667979,2.451746,16.687206
osmanabad,45.769409,34.605011,11.164398,40.18721,1.0909336,0.92647833,0.16445524,8.8435373,15.646258,12.92517,6.8027215,7.4829926,11.564626,21.768707,16.901407,4.0816326,44.21769,1.0544218,21.296297,24.074074,16.666668,15.74074,16.82243,32.407406,0.94444442,66.07924742,1.8797207,14.368195
solapur,48.912079,61.912041,-12.999962,55.41206,1.0394448,1.6712672,-0.63182235,7.8431377,13.815789,13.071897,4.5751634,3.9473681,6.5359483,27.631578,22.368422,2.6143792,47.712418,1.0196079,33.333336,48.427673,38.99371,15.094339,26.415094,59.119499,1.6226416,236.8320942,-4.0190887,13.511912
satara,34.427189,50.032269,-15.60508,42.229729,0.58864444,1.3078038,-0.71915931,2.0270269,9.4594593,6.7567563,3.3783782,3.3557045,7.4324327,16.891891,10.958904,1.3422819,35.570469,0.61073828,27.34375,44.53125,25.78125,12.5,16.40625,51.5625,1.265625,184.7843943,-6.5155878,12.504667
