district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents
narayanpur,35.21126938,chhattisgarh,14.1329,29.622326,1.0625911,5.0952373,55.905247,2.7743647,82.369408,2.821563,12.034659,-971527.1094,1.7441194,19.82408,80.175926,5.042161,61.168056,5.3627062,41.581017,30.373177,86.72630158,32.353432,6.0421081,61.768211,16.840502,7.703793,68.662682,21.988091,1.6454362,-1116366.6,5.1397405,54.684002,55.713917,0.0,74.123543,5.486569932
narmada,50.0,gujarat,41.71553,31.791142,1.3635944,6.1188488,72.469124,2.7738073,85.301346,3.1035028,8.8213472,-422154.8575,2.2380817,11.841639,88.158363,5.1847053,75.514641,5.5260468,34.505173,42.152859,330.3901024,32.58321,7.7495732,76.502335,14.834948,3.5333867,94.692314,0.62468147,1.1496158,-347639.94,5.1099706,64.661148,76.220703,0.0,94.09716,84.66794199
narsimhapur,30.47619247,madhya pradesh,44.340431,30.190113,1.6220615,7.5309329,82.20314,20.581684,12.02149,15.124533,49.162933,-106219.2959,2.6318483,20.415844,79.58416,5.8522749,73.665573,4.2629623,40.132027,27.510319,751.1639258,33.277794,8.6793642,80.236015,19.754108,13.445285,13.309224,58.097313,15.148174,-37698.82,5.3879123,65.404404,84.472458,0.0,80.843201,48.90290408
nashik,,maharashtra,31.900139,30.802919,1.7662175,8.2556381,87.72049,13.227584,27.210468,30.499411,27.991045,247175.5183,3.1598041,40.111118,59.888882,6.1693664,77.025475,5.3710985,56.317795,45.034573,3571.509987,31.066137,10.221265,85.253761,40.827538,18.914299,25.369802,29.281855,24.089737,355216.22,5.3142223,57.48505,88.217934,0.0,80.055771,806.6829145
navsari,34.02777863,gujarat,23.072464,31.958479,1.846068,8.8873873,87.129745,7.23911,51.42432,13.523978,27.812593,369885.4776,3.3273559,26.635221,73.364777,5.1699281,69.057625,7.1368752,65.397194,38.975941,783.7709064,33.182903,9.8999834,89.319061,34.514854,11.918257,50.152237,27.470768,10.458739,550045.81,5.0691905,62.225342,88.469658,0.0,82.42498,183.465838
nawada,1.869158864,bihar,40.318081,28.32925,1.3264955,6.4158497,65.103218,27.742228,0.58159846,12.824903,58.529942,-256241.2741,2.4641752,18.089787,81.910217,6.5447512,71.651939,2.4356217,53.810978,45.098774,1228.315297,31.484001,9.3677979,81.325279,26.292892,25.801939,0.0,55.595947,18.602118,-66749.422,6.084331,64.865105,94.129059,0.0,72.731941,207.3528455
nayagarh,7.777778149,odisha,19.053997,31.472755,1.6787831,7.5562978,88.899628,12.878754,8.5898409,16.093046,62.438362,-211521.6131,2.4926698,8.2888355,91.711166,4.9536977,79.921791,3.1567078,61.461216,26.897181,562.4008965,34.459904,8.4614716,90.450035,8.9929895,12.389379,16.95137,58.346169,12.313081,-187118.61,4.8401217,64.728874,80.515213,0.0,70.13903,37.7118288
neemuch,36.13445282,madhya pradesh,50.359787,30.903858,1.3852011,6.4377522,71.85733,21.877398,7.1972222,9.7631435,61.083263,283008.22,3.1641312,27.944126,72.055878,5.608386,73.376831,5.483407,45.410271,42.955513,556.5627939,32.207859,9.2342682,90.009407,26.731434,17.05341,2.3966959,69.526039,11.023856,454172.72,5.5819554,66.859467,95.770058,0.0,82.692528,38.33641922
new delhi,,nct of delhi,23.131584,30.509771,1.9423541,9.6573944,87.553596,34.656315,0.6820398,41.571598,19.670422,1134753.395,4.4287,100.0,0.0,5.0550961,72.113403,2.8490217,69.726196,35.986076,617.8073965,31.519888,9.5912724,89.41259,100.0,31.105827,2.3661397,32.455315,31.78537,870197.81,4.7298846,58.460163,92.85778,0.0,69.149567,60.50294799
nicobars,,andaman & nicobar islands,26.295689,31.898176,1.8475701,9.2233067,91.084518,0.12784418,82.783783,15.761432,1.0192378,-84565.21464,2.6107416,0.0,100.0,4.6619391,64.342125,3.6054313,62.165165,32.519466,15.23803808,33.280594,8.6602335,86.37825,0.0,0.0,88.780296,0.0,2.3663623,-367948.03,4.5740585,59.68663,88.460854,0.0,81.821556,3.62256003
nirmal,,telangana,35.579166,31.034843,1.2903863,6.28091,62.957573,24.796293,7.5361981,9.3011856,56.660549,216598.783,3.0595195,21.710768,78.289238,4.1758494,72.575935,9.4433832,63.400631,31.428072,386.6401635,32.095387,8.1750813,78.815941,19.653234,17.937078,10.46504,62.810707,7.8640461,201470.0,3.8056645,63.365589,98.979797,0.0,82.908562,67.6840142
nizamabad,40.47619247,telangana,28.284637,31.554878,1.3458717,6.4688029,64.309082,20.251051,5.4312248,12.24167,61.091511,376476.4561,3.314723,34.72089,65.279106,4.3874335,73.962265,9.1037331,65.581451,32.928162,919.5226071,31.652699,7.7239099,70.73793,36.720924,6.4034305,13.066685,74.218033,4.2945065,371395.28,4.7330313,65.154663,93.866089,0.0,84.907761,169.2676268
north,,nct of delhi,21.842918,29.495764,1.8196914,8.9485149,84.506538,26.737261,1.0504346,46.422947,18.411093,1021095.444,4.2275009,88.170792,11.829208,5.7025738,69.713196,3.1176963,69.300941,37.53389,992.5397989,31.665937,9.603179,86.86171,89.684769,30.808311,1.8599657,28.716696,37.171787,986825.75,5.7511816,62.191616,91.14386,0.0,73.420578,64.87462994
north  & middle andaman,,andaman & nicobar islands,7.0535126,32.041042,1.7785342,8.4216928,91.050468,0.096844018,0.46134996,72.877861,26.427534,-51206.86413,2.7577953,1.8409076,98.159096,4.1925063,74.311943,3.8626709,86.068909,31.298498,56.94256974,34.778004,7.3962803,90.019173,0.0,0.0,0.0,33.692482,65.392632,35952.73,4.250473,69.304955,93.122421,0.0,67.942406,13.85136403
north  district,,sikkim,10.471161,31.20266,1.6809359,7.8925118,86.458466,4.5071764,73.055557,2.3489637,19.727589,161776.6297,2.9993303,20.324385,79.675613,3.8016956,66.796387,3.2985291,80.014336,30.995148,15.48320405,33.510811,6.9741006,90.217735,11.41801,7.625659,66.18692,24.918755,1.2686677,-69165.063,3.7844427,60.497223,90.485497,0.0,71.924988,3.259561
north district,52.49999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
north east,,nct of delhi,35.441933,30.003235,1.9214976,9.5892582,86.71064,11.910489,0.18084605,52.587326,31.082088,1368531.401,4.6769948,99.687714,0.31228796,5.6393819,65.088226,2.5169048,59.846474,42.740723,920.4102042,30.707777,10.066948,91.908096,100.0,15.511566,0.85837674,42.878735,35.42894,1305414.9,5.2340117,58.487671,95.288406,0.0,70.679764,73.28460339
north garo hills,,meghalaya,24.979382,29.043716,1.7484155,7.9004426,92.114021,0.17264712,99.77124,0.0,0.0,-452967.9952,2.0888188,14.726988,85.273018,4.9859633,57.59639,3.0935533,53.252964,26.595137,101.2499078,32.989948,7.3043003,82.28875,8.8570642,0.0,100.0,0.0,0.0,-681816.31,4.9436193,64.549965,78.232346,0.0,82.689957,19.72951692
north goa,,goa,6.3826752,32.88623,2.1502821,10.761125,94.95031,7.9053531,13.927454,34.725502,42.646008,1147772.54,4.4125299,55.718254,44.281746,4.4845438,65.887901,3.6304991,90.906181,45.970638,612.5978013,33.217442,11.598131,96.926445,55.019604,6.6428742,18.762974,39.938473,33.835686,1207970.6,4.6122546,52.117897,97.288857,0.0,73.536095,115.4088866
north tripura,13.22751331,tripura,37.880703,31.13319,1.6994591,7.5515819,89.521004,19.827051,31.253523,15.206608,33.494442,-352198.4122,2.2885225,25.467241,74.532761,4.6870246,73.260666,5.1604242,54.226322,25.398067,260.1216321,34.513321,7.2915654,83.687302,20.140059,11.79495,16.12862,40.382133,31.694296,-463561.34,4.4777422,66.021431,92.107025,0.0,84.503433,43.88727883
north twenty four parganas,19.26940727,west bengal,31.680576,31.455334,1.8040247,8.4048042,90.1633,42.15451,4.6271114,31.933836,20.711784,192151.8674,3.058341,54.907722,45.092278,4.4060364,76.954323,4.681736,63.392437,30.786238,6447.614752,33.824429,8.1304703,88.150856,57.631294,31.760555,0.0,31.631172,33.456604,324840.75,4.6875181,67.542877,95.073013,0.0,83.985359,1452.050222
north west,,nct of delhi,17.403534,31.016436,2.0149648,10.080193,87.985886,22.864435,1.581187,51.648754,22.306356,1340985.481,4.6554103,99.096909,0.90308803,5.1167703,68.772926,4.4191542,78.412605,42.570271,1378.401957,31.266842,11.237603,93.605667,100.0,31.119543,0.0,14.670473,52.91848,1382204.3,4.7977605,57.791084,95.816139,0.0,75.573502,108.9119471
nuapada,47.72727203,odisha,48.968117,29.95685,1.2147334,5.540154,66.061569,17.204782,32.258797,1.6473551,48.210484,-648763.827,1.9122299,3.06861,96.931389,5.057157,69.510414,3.8316793,30.12771,19.003723,362.4314163,30.804668,7.5757766,80.854851,8.0772352,19.237974,40.870781,38.603054,1.2881941,-635005.44,4.8439274,61.443012,79.095825,0.0,79.364639,21.30966698
osmanabad,,maharashtra,52.762798,31.498653,1.7254531,8.0866308,86.482323,19.314039,5.5024762,55.354191,19.548515,228740.0245,3.1049762,17.640131,82.359871,5.5179553,81.073112,3.5532727,44.022602,47.365753,805.4663132,33.850952,9.5750952,93.715546,16.512642,20.882875,6.0098505,12.654827,59.852535,133655.59,5.0813456,72.820732,96.7854,0.0,83.91774,171.7282338
pakur,34.04255295,jharkhand,43.874741,29.466127,0.97619599,4.2344203,53.867142,8.5660877,35.288094,18.844547,33.421909,-975801.3532,1.5723768,5.8582201,94.141785,5.4594727,76.049103,5.6247745,34.838493,21.489815,525.2066189,32.26569,5.4560657,56.256886,6.6239729,2.9758799,37.966568,41.080288,17.977268,-774754.88,5.020709,71.431984,78.713234,0.0,79.866318,30.10060416
palakkad,18.33060455,kerala,8.9519196,32.371483,2.1106513,10.431471,97.181252,20.616085,3.0477881,15.297958,60.814487,596398.8653,3.6452007,24.640251,75.359749,4.7396421,74.87471,4.487772,85.025932,38.588528,1582.347993,34.740032,9.0072927,86.634758,24.349218,22.132133,6.2096128,47.838142,23.820112,467298.19,4.8371329,58.575039,93.977852,0.0,81.246407,302.4043365
palamu,24.13792992,jharkhand,37.261795,28.640999,1.3895175,6.6142845,69.782402,32.038231,8.0014229,11.944331,47.277386,-707265.2806,1.8579167,12.054602,87.945404,5.6724839,71.741821,2.1006806,47.484062,21.876907,1180.455673,30.832602,8.5910072,81.490669,12.849244,23.24103,12.125585,54.680126,9.9532585,-713395.06,6.2440963,65.87191,84.745857,0.0,77.524223,68.39836079
palghar,,maharashtra,25.446922,30.755833,1.7405069,8.4068127,81.361679,11.936203,35.947674,31.955883,19.886856,448690.5531,3.4490862,50.450508,49.549492,5.1030531,67.925995,4.3086758,65.305832,44.444553,1841.450011,31.666819,9.859457,90.752991,49.928143,6.5512786,42.106495,19.108906,32.233322,546060.31,4.8193755,59.406425,90.752754,0.0,77.545395,368.9979026
pali,12.10526276,rajasthan,27.408806,28.681372,1.4874309,7.072,77.09951,21.60717,8.3339224,20.636728,49.262817,606120.2582,3.6697719,19.98609,80.013908,5.7142005,67.051353,1.8577274,68.352707,35.95665,1443.550037,31.333376,9.6097069,95.446541,25.502119,18.792471,5.3541279,46.572361,29.28104,633654.0,5.5238824,65.456459,95.761513,0.0,77.454163,84.16518959
palwal,2.400000095,haryana,59.840145,28.833111,1.5170275,7.3688483,74.598198,27.768251,0.38475767,39.72871,31.873163,641122.1062,3.7162039,22.870558,77.12944,6.4948096,71.225273,3.3346374,28.800022,34.859917,577.6077751,29.468494,9.8105612,93.030273,20.861084,23.844496,3.3774092,46.528252,25.731316,573638.5,6.6411138,65.501747,88.640167,0.0,64.581024,45.82559647
panch mahals,34.23728943,gujarat,53.400414,30.920441,1.5023344,6.8475623,76.196724,10.322208,15.349237,12.654262,59.671093,-105053.048,2.6657431,23.374063,76.625938,5.7973351,75.414398,5.9548254,27.250082,47.386963,1033.795916,32.86462,9.0239449,85.382545,20.394148,25.058407,9.9574347,54.878075,10.106088,-131270.67,5.3503976,67.390244,80.650497,0.0,87.017082,249.8658675
panchkula,16.5714283,haryana,22.180374,30.906542,1.97014,9.8458471,92.021484,33.688404,1.9756261,43.895042,19.434706,1273309.513,4.5246191,45.204819,54.795181,5.8131428,68.498581,3.0378625,70.330406,40.947578,307.720914,31.920658,10.573446,100.0,43.602051,30.473608,0.0,28.566677,40.959717,1316635.6,5.3273726,61.36824,92.51078,0.0,75.366524,21.66597486
panipat,20.80745316,haryana,45.444996,30.070553,1.8624494,9.2156248,88.269218,22.659822,0.71945161,43.641155,32.379837,1015467.558,4.215178,41.834358,58.165646,5.8446188,74.548065,2.9641011,43.226757,39.944233,681.4673586,30.349918,10.148883,90.901558,44.073563,23.39822,1.4028496,40.274368,34.924557,734970.69,5.5248418,59.399902,88.671753,0.0,74.474976,50.77443883
panna,3.225806236,madhya pradesh,46.128639,29.126257,1.3616773,6.2385106,70.514359,15.57245,14.019787,20.664129,48.582287,-665371.0771,1.922147,16.345194,83.6548,5.2763076,69.644913,2.4800131,34.603928,24.782068,623.5252737,33.160072,7.7180715,78.459076,18.215088,26.177368,13.730268,37.803669,22.288694,-521544.97,4.9096408,60.773502,80.732567,0.0,79.582275,41.71636024
papum pare,16.2109375,arunachal pradesh,13.400299,29.591393,1.7613766,8.642643,80.91272,7.5426788,84.653595,2.5699832,4.5160813,323290.026,3.2797253,24.635344,75.364655,4.1490502,69.295769,3.694066,83.333855,28.582911,49.92046521,32.372852,7.4621129,75.475296,25.570202,13.630715,71.98275,13.10816,1.2783763,48935.574,4.0123491,61.809273,96.734154,0.0,66.754143,3.073081074
parbhani,,maharashtra,59.281906,29.748329,1.4991504,6.7917871,78.600517,31.349239,11.192196,31.635874,24.180937,88051.43824,2.8921835,33.32016,66.679832,6.434576,80.794128,4.5298209,32.39312,37.903309,980.114569,30.678919,8.846694,86.192451,36.287586,12.140368,3.9292865,27.093613,55.908192,34876.48,6.240355,63.808704,91.675026,0.0,86.993828,278.2172507
paschim barddhaman,,west bengal,42.075382,30.821068,1.579502,7.41852,78.958817,37.963974,5.7305813,37.674992,17.577318,111998.9418,2.9797995,81.546013,18.453983,5.5033689,74.240608,6.3215361,44.408001,21.011799,1880.361413,32.2663,7.8757105,81.83876,77.836929,46.773853,12.501576,11.943311,24.847572,74889.297,5.6329317,55.788986,86.483383,0.0,73.838554,425.3615386
paschim medinipur,12.99559498,west bengal,44.279987,30.904078,1.4447618,6.4187078,79.611816,29.224977,18.015009,31.31802,18.234509,-771867.8326,1.777637,17.979656,82.02034,4.7169137,81.909615,4.5999413,40.468136,19.770773,3882.900562,32.607357,7.0845003,76.561165,18.859989,33.631409,34.850681,8.7768469,20.611155,-908235.19,4.6290736,73.723785,84.748123,0.0,74.579941,791.4857779
pashchim champaran,2.380952358,bihar,41.000336,28.438753,1.0953892,4.9491186,59.92345,21.238068,7.8039966,11.282119,59.168095,-678061.6029,1.9039706,18.566984,81.433014,6.0769172,74.98101,0.97648811,45.607674,22.613577,2340.270578,30.5387,7.6601133,79.336632,17.855774,15.688525,9.9070807,62.800461,11.603932,-530136.88,5.9405036,64.415649,86.608009,0.0,60.089588,396.1271498
pashchimi singhbhum,14.44444466,jharkhand,50.782433,29.788294,1.0580344,4.943213,54.28236,7.2544789,70.001228,1.8391815,20.905115,-1209135.261,1.4084196,14.052695,85.947304,5.0477042,69.530403,3.8519914,33.541969,23.688774,785.3842293,31.02659,6.8322906,68.696503,20.286608,11.277384,77.347282,8.3457565,3.0295734,-1189109.0,4.7978435,60.366692,84.324402,0.0,71.584747,50.48789802
patan,26.08695602,gujarat,52.901493,30.387644,1.3652881,5.9948006,74.036499,17.352854,2.329843,8.013979,72.050781,262548.2192,3.1471672,18.357498,81.642502,5.7285695,72.29776,4.2159176,38.652096,40.273994,732.7008713,32.05759,8.613349,81.34819,19.780807,10.7475,0.0,77.181755,12.070744,278748.03,5.8273816,66.011047,91.553589,0.0,83.367088,179.8537378
pathanamthitta,27.47603989,kerala,8.5121918,34.084549,2.3965437,12.285426,100.0,16.903461,1.8884752,51.775276,29.432785,798507.4049,3.9234455,6.7006378,93.299362,4.2331414,70.182198,4.9191809,91.487808,44.750565,538.9815949,35.839825,10.768709,97.681206,6.3502722,20.582186,0.0,22.178165,54.762589,631694.81,4.2387118,54.61573,100.0,0.0,75.804001,122.475825
pathankot,5.982905865,punjab,20.306892,31.609808,2.0753551,10.708902,94.177216,34.301273,0.38282382,37.68367,27.174816,1160636.587,4.4541574,45.214272,54.785728,5.2633314,70.447357,4.0367641,76.297485,41.137169,350.2190704,33.205044,10.582104,89.250061,53.931271,37.838184,1.0968498,27.373352,32.594761,1174227.6,5.5838184,59.982552,96.604378,0.0,77.611961,23.03906964
patiala,14.81481457,punjab,38.151611,31.538265,1.8115717,9.1224022,84.980209,42.742096,0.094890833,37.009403,19.930525,1228722.356,4.5243802,46.247066,53.752934,5.6350384,71.774109,3.8683765,58.694221,52.63884,1145.420493,29.655861,9.5800753,84.70858,45.856983,40.830193,0.64530069,20.398415,37.571533,1195531.8,5.3010054,53.418159,96.845833,0.0,79.609062,110.3400302
patna,6.602475643,bihar,32.108486,29.152752,1.5239832,7.3995943,72.198059,20.327181,2.3361397,17.469282,59.274597,273287.4096,3.174315,50.256111,49.743893,5.9428129,73.678307,3.0112076,59.887707,37.940361,2925.029387,29.650591,9.5427275,77.494141,59.365761,13.56605,0.0,72.312042,13.666698,453524.53,5.3147244,53.403248,91.996193,0.0,74.798134,733.834254
peddapalli,,telangana,35.459999,32.724384,1.5878159,7.7187915,71.761154,23.844152,0.39552784,6.9482498,65.031059,514726.9799,3.5312269,42.974701,57.025303,3.9690716,72.963837,7.2036705,59.838783,40.889202,490.4052362,34.08606,8.8582592,76.923637,37.339664,27.31888,2.7213793,63.747532,6.2122116,511280.63,3.8028612,66.090355,95.298782,0.0,74.155281,107.2924113
perambalur,28.23529625,tamil nadu,19.670792,32.212208,1.8161931,8.8661518,86.097824,36.757557,0.73566282,0.14162013,61.959148,365739.1094,3.3216643,16.464937,83.535065,3.9416575,74.501556,8.0188847,69.866577,50.669014,315.1724533,34.616692,8.7805052,78.568581,22.552107,48.121502,0.0,51.878494,0.0,274113.59,3.8117661,68.320717,89.537369,0.0,84.13176,17.83762403
peren,41.12149429,nagaland,16.929413,31.282207,1.6793971,7.6350255,85.857529,1.0085365,98.562881,0.33163732,0.096944809,-397213.2446,2.2094831,18.997803,81.002197,4.1237116,60.682117,4.3832173,76.092682,51.445122,32.85164678,34.212704,7.6256018,91.056038,26.259518,0.40219492,99.597809,0.0,0.0,-451490.47,4.2024622,66.01561,93.022095,0.0,67.120148,6.219124036
phek,48.80952072,nagaland,8.5797501,30.009563,1.8073754,8.2981358,90.120895,0.21503158,99.575058,0.0,0.20991589,-567476.0038,1.956583,15.821713,84.178284,4.2660131,54.873264,3.6153688,79.083443,50.59679,67.08781744,32.173622,8.9255142,86.374352,21.238356,0.0,99.414841,0.58516556,0.0,-569035.13,4.1463261,50.435192,87.663193,0.0,65.63797,15.72324287
pilibhit,2.973977566,uttar pradesh,43.431629,28.960821,1.2313551,5.922379,61.605961,19.687353,0.1884741,20.33452,59.687721,-7039.520983,2.7610085,19.619368,80.38063,5.6767735,68.472404,2.0257704,38.38876,29.237989,1109.099367,30.304041,7.4273252,74.560402,14.32556,12.848389,0.68517321,66.233833,20.232605,-146351.66,5.8112922,57.397831,81.820389,0.0,79.855789,70.45605162
pithoragarh,47.82608795,uttarakhand,18.354614,30.932999,1.972056,9.8324327,92.140335,25.6457,1.2482871,61.30801,11.625713,203856.0047,3.037118,12.284593,87.715408,5.0845199,71.790741,4.0308094,72.711441,29.342482,310.6154373,32.341175,11.222039,95.502823,12.091501,32.952061,1.7914838,16.886925,47.665878,339290.81,5.138597,56.653046,91.066055,0.0,58.133102,20.78483904
porbandar,21.95121956,gujarat,37.073509,30.657188,1.7786891,8.2260189,86.031944,20.555075,6.4735556,9.0866718,63.884701,815086.0761,3.9643877,51.380772,48.619228,5.3056865,69.760826,3.4412498,58.004211,37.659119,341.5809888,32.202274,9.3407078,87.900429,46.770279,38.27018,7.6949043,50.379753,3.6551628,829240.81,5.6252809,65.073227,95.077721,0.0,75.931175,82.00346681
prakasam,33.74689865,andhra pradesh,57.997963,31.861183,1.2899798,6.0539532,64.358932,22.960142,6.1169209,29.241388,41.681545,394899.6155,3.3739784,23.65213,76.34787,4.2437797,79.430595,7.8789959,36.530884,44.833923,1732.753577,34.434666,7.2030115,69.234695,15.935832,28.68124,6.687562,36.683853,27.947342,228996.81,4.7053862,74.312714,94.528847,0.0,82.543221,366.7117584
pratapgarh,43.19526672,rajasthan,50.298996,29.076256,1.1432275,5.2726345,58.504032,11.644932,62.243397,9.1017981,16.923695,-593684.9868,2.05651,8.1051302,91.894875,5.8514481,73.181938,2.8893356,31.01886,37.726341,568.0769815,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806
pratapgarh,43.19526672,rajasthan,50.298996,29.076256,1.1432275,5.2726345,58.504032,11.644932,62.243397,9.1017981,16.923695,-593684.9868,2.05651,8.1051302,91.894875,5.8514481,73.181938,2.8893356,31.01886,37.726341,568.0769815,30.24074,10.131456,93.107162,25.37846,11.008561,0.0,65.879341,23.112103,172763.7,7.1566229,58.614826,88.211151,0.0,65.056,109.6301736
pratapgarh,6.506849289,rajasthan,50.298996,29.076256,1.1432275,5.2726345,58.504032,11.644932,62.243397,9.1017981,16.923695,-593684.9868,2.05651,8.1051302,91.894875,5.8514481,73.181938,2.8893356,31.01886,37.726341,568.0769815,30.778622,6.9464192,77.826302,8.5844402,7.8609409,66.834663,14.665408,10.638988,-642418.31,5.3602152,65.681496,81.317856,0.0,73.286064,37.31180806
