district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1
aurangabad,2.127659559,maharashtra,53.683716,29.909092,1.7749487,8.3946629,87.462685,20.881224,10.970323,37.379395,28.115475,486692.973,3.4993887,47.621666,52.378334,6.0410595,78.78846,3.4598477,41.156433,52.62307,2144.644492,32.190742,9.8746185,87.519295,48.294781,30.528736,13.786454,26.637226,28.165813,458440.06,5.7442636,66.259254,94.840149,0.0,79.143745,509.4757322,2654.1202242,30.347069637099885,47.750874825716686,22.73312701301811,11.5108977599955,27.831715438250708,35.610787687929346,5.984087586260849,88003.39489271457,46.791306,53.943512,-7.152206,treated,52.286942
aurangabad,2.127659559,maharashtra,53.683716,29.909092,1.7749487,8.3946629,87.462685,20.881224,10.970323,37.379395,28.115475,486692.973,3.4993887,47.621666,52.378334,6.0410595,78.78846,3.4598477,41.156433,52.62307,2144.644492,32.190742,9.8746185,87.519295,48.294781,30.528736,13.786454,26.637226,28.165813,458440.06,5.7442636,66.259254,94.840149,0.0,79.143745,509.4757322,2654.1202242,30.347069637099885,47.750874825716686,22.73312701301811,11.5108977599955,27.831715438250708,35.610787687929346,5.984087586260849,88003.39489271457,53.683716,53.943512,-0.259796,treated,70.640099
aurangabad,2.127659559,maharashtra,53.683716,29.909092,1.7749487,8.3946629,87.462685,20.881224,10.970323,37.379395,28.115475,486692.973,3.4993887,47.621666,52.378334,6.0410595,78.78846,3.4598477,41.156433,52.62307,2144.644492,32.190742,9.8746185,87.519295,48.294781,30.528736,13.786454,26.637226,28.165813,458440.06,5.7442636,66.259254,94.840149,0.0,79.143745,509.4757322,2654.1202242,30.347069637099885,47.750874825716686,22.73312701301811,11.5108977599955,27.831715438250708,35.610787687929346,5.984087586260849,88003.39489271457,53.683716,53.943512,-0.259796,treated,52.286942
azamgarh,14.62765884,uttar pradesh,36.949696,28.902193,1.7619518,8.7652559,81.125343,31.591522,0.27743462,15.740466,52.390575,-186273.5827,2.5299218,13.832421,86.16758,7.4066873,62.138008,1.7322593,48.077801,24.630032,2997.109408,29.244764,10.5189,89.276779,6.4400225,46.517822,0.0,37.238129,16.244053,-316116.09,6.6643791,47.906208,85.027496,0.0,55.146301,148.3125219,3145.4219299,28.918345862818445,13.483855596420064,32.29532493803902,0.264353059220052,51.676108855457976,15.764211068111871,7.3716860812056275,-14903.053743931074,36.949696,36.424137,0.525559,treated,75.272987
badgam,18.0232563,jammu & kashmir,27.612663,29.86186,1.6539732,8.1208305,75.442055,8.9242592,3.1797037,62.011753,25.771147,405294.9336,3.3930981,17.304678,82.69532,5.5366216,56.414211,0.78857297,67.951347,24.804131,318.8649709,31.276089,9.2764006,80.458656,17.038624,4.3618479,10.063065,15.232626,69.746078,329367.34,5.6863065,51.730747,95.564011,0.0,68.961372,72.58085811,391.44582901,30.12408262897436,17.25534696568438,8.07830887261434,4.45599848413066,23.81712209871356,63.44583123969248,5.564375781250536,61073.19158617043,27.612663,42.637901,-15.025238,treated,76.764137
bagalkot,21.4285717,karnataka,49.337437,30.230085,1.4562366,6.7604513,73.870918,19.059105,3.9353709,4.6058264,71.638901,1865.199305,2.7609444,33.880405,66.119591,6.5793614,71.018127,8.2545605,47.557507,30.359068,1131.097757,31.444504,9.8874207,86.139023,35.204517,5.9107885,3.1705315,78.032318,12.886357,-51624.055,6.0293207,54.105778,96.894943,0.0,73.932503,261.2648362,1392.3625932,30.45796025509714,34.12886320081635,16.591936768495504,3.791855380740712,72.83857057847119,6.159596575544591,6.476151004884055,-9684.565961044773,49.337437,78.001297,-28.66386,treated,70.324257
bageshwar,47.82608795,uttarakhand,13.001602,30.597364,1.8850363,9.3674459,91.447174,26.59491,1.2315923,65.382454,6.5800962,58873.70162,2.8499329,5.4555984,94.544403,4.8972483,72.818687,3.5831504,72.754501,31.619627,149.2904116,32.021919,11.800457,94.113197,10.89075,29.272642,0.83443123,0.0,69.892921,122584.41,5.008595,57.69326,85.756104,0.0,57.293365,8.100608028,157.391019628,30.67068306036699,5.735335025306952,26.73272763017547,1.211151196310252,6.2414315148819055,65.6145989170136,4.902979096928841,6311.88314147362,13.001602,22.427872,-9.42627,treated,71.127556
bageshwar,47.82608795,uttarakhand,13.001602,30.597364,1.8850363,9.3674459,91.447174,26.59491,1.2315923,65.382454,6.5800962,58873.70162,2.8499329,5.4555984,94.544403,4.8972483,72.818687,3.5831504,72.754501,31.619627,149.2904116,32.021919,11.800457,94.113197,10.89075,29.272642,0.83443123,0.0,69.892921,122584.41,5.008595,57.69326,85.756104,0.0,57.293365,8.100608028,157.391019628,30.67068306036699,5.735335025306952,26.73272763017547,1.211151196310252,6.2414315148819055,65.6145989170136,4.902979096928841,6311.88314147362,,22.427872,,not_treated,71.127556
baghpat,10.23622036,uttar pradesh,41.572025,29.798084,1.6362089,8.0790186,79.074913,16.346752,0.07825096,18.374084,65.058716,704088.2156,3.8048787,21.32214,78.677856,6.9497018,67.666473,2.5248067,46.686794,36.561543,754.2565447,31.690741,10.096937,90.9039,17.876301,6.2696109,0.0,69.547905,24.182484,748641.56,6.7746282,57.961376,88.25882,0.0,76.813675,56.76443161,811.0209763099999,29.93055356857577,21.080961167432044,15.641439556174104,0.072774071735597,65.37292028005979,18.780621604074863,6.9374481670062735,52401.95226644838,41.572025,51.535889,-9.963864,treated,64.08049
bahraich,11.54929543,uttar pradesh,44.111195,28.079517,0.74436998,3.4995291,41.778217,16.499819,1.8080803,29.003986,52.688114,-775185.4554,1.8175851,8.4319811,91.568016,6.5553541,73.417953,2.8362849,39.566135,23.487122,1937.826522,31.510847,5.1301737,53.279297,6.3627558,20.023111,1.5615239,56.240837,22.174524,-679468.44,5.6788473,61.60664,83.67733,0.0,59.902328,102.0631777,2039.8896997,28.251199049077872,8.328450154416865,16.676102245872496,1.7957441772822014,52.86586978695318,28.66228291977762,6.511499243878703,-33994.576265004616,44.111195,57.155556,-13.044361,treated,74.973389
baksa,13.46153927,assam,20.030861,30.772779,1.5121926,6.9555435,78.929901,22.041962,44.803013,12.936096,19.895163,-621739.6686,1.857926,1.103712,98.896286,4.9461155,75.302017,3.7015281,65.764725,9.5403357,624.1881146,34.792957,7.8823557,80.566345,0.0,17.720104,64.29528,7.2042475,10.780369,-510384.06,4.9076471,67.241829,85.795586,0.0,80.752151,125.6199275,749.8080421,31.44630400979143,0.9188003777765764,21.3178946945804,48.06867171511962,17.768976302197142,12.574933870168271,4.9396706536557184,-85506.21668376029,20.030861,35.175346,-15.144485,treated,87.533653
balaghat,25.87719345,madhya pradesh,40.840946,30.451582,1.6367955,7.8372073,83.847183,6.0401425,26.265562,0.91128397,66.783012,-494463.7921,2.0881922,18.857645,81.142357,4.856163,67.816467,3.7706196,49.212269,41.470978,1049.726782,32.620651,7.6072211,75.704834,23.178032,24.904758,19.426941,54.374851,1.2934511,-268498.41,4.4459491,61.88932,90.053215,0.0,59.230286,81.08052903,1130.80731103,30.607107402344965,19.167423032170014,7.392762871099599,25.77522292710294,65.89332880786266,0.9386859091067192,4.82675006668852,-19249.7880787561,40.840946,69.082596,-28.24165,treated,63.25602
balangir,21.4285717,odisha,36.654232,30.525738,1.4730593,6.7737899,79.083748,17.043348,19.733971,7.8057299,55.302532,-355343.4271,2.2836051,10.954467,89.045532,4.8708267,68.012062,4.0041075,50.324184,18.155788,1079.443294,33.624176,8.1092196,87.898117,15.561912,21.386198,15.658951,48.305725,14.649126,-195852.27,4.5778675,64.372597,86.978416,0.0,75.105972,66.04841131,1145.4917053099998,30.70439220281429,11.220129702783035,17.293754303012044,19.499007625050343,54.89910002013453,8.200316293139991,4.853934836314779,-11290.580457975257,36.654232,54.857761,-18.203529,treated,80.972809
baleshwar,25.95628548,odisha,25.518333,31.356447,1.6684955,7.7282901,84.386192,22.0599,14.270459,32.139397,31.194057,-400842.324,2.247453,12.067238,87.932762,4.4329944,79.00132,4.4126387,58.951218,18.590555,1265.383591,34.138107,8.034049,77.529488,18.704634,17.199663,17.614292,32.813984,31.433838,-382868.0,4.3616724,69.506142,84.469551,0.0,66.85215,72.00458616,1337.38817716,31.506210756371136,12.424593448718658,21.79822626921551,14.450489985367646,31.281273393292867,32.101409910930364,4.42915444449433,-20611.37407562212,25.518333,39.661831,-14.143498,treated,80.681648
ballia,14.2857151,uttar pradesh,37.584671,29.181671,1.5766106,7.8711843,72.816032,20.624487,7.0889874,14.494411,57.792114,-112812.213,2.6270156,10.410877,89.589127,6.1390018,64.82177,2.1077096,52.444328,26.491625,1718.649579,29.967655,9.6176739,83.919655,9.7133045,19.47172,2.136677,49.011925,29.379677,-70727.484,5.9339919,48.187912,90.028999,0.0,68.752518,100.4349248,1819.0845038,29.225066589247835,10.37236276856452,20.56084066212231,6.815561442288172,57.30734398513666,15.316253288368127,6.127682834967455,-3902.509533091344,37.584671,43.490284,-5.905613,treated,72.730469
balod,31.22171974,chhattisgarh,40.287708,31.128565,1.7774507,8.5337954,87.896675,10.901917,28.931507,0.84322804,59.323345,120094.3593,2.929615,13.672044,86.327957,4.8837433,66.39959,4.7760835,46.547924,22.151861,489.9178858,33.272564,9.2445049,91.026199,15.350344,11.09151,26.528141,62.380348,0.0,30351.617,4.5879126,62.148476,86.835632,0.0,68.388779,35.57903378,525.49691958,31.2737255328272,13.78567414732931,10.914753489616045,28.768785893722065,59.53032092878278,0.786136860581895,4.863713933363801,2057.702789527036,,,,,76.750885
baloda bazar,40.1253891,chhattisgarh,45.033333,29.365292,1.548448,7.4570026,77.421028,18.132509,13.899636,7.9365625,60.031296,-57456.01699,2.7045324,14.787258,85.212746,6.1154647,66.237411,4.2142892,44.101868,19.393219,862.2788281,31.950331,8.5912304,86.634903,13.498789,17.145929,8.9640121,68.153435,5.7366238,38179.461,5.6214857,65.462944,89.135201,0.0,71.447075,52.25253765,914.53136575,29.512990430838887,14.713640213388445,18.07613990154654,13.617634875358975,60.49536141075601,7.810867106649362,6.087240784164548,2183.966410763465,,,,,80.198143
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,31.384251,51.406391,-20.02214,treated,73.431625
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,31.384251,51.406391,-20.02214,treated,82.067833
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,46.232769,51.406391,-5.173622,treated,73.431625
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,46.232769,51.406391,-5.173622,treated,82.067833
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,31.384251,51.406391,-20.02214,treated,73.431625
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,31.384251,51.406391,-20.02214,treated,82.067833
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,46.232769,51.406391,-5.173622,treated,73.431625
balrampur,13.16872406,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,46.232769,51.406391,-5.173622,treated,82.067833
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,31.384251,51.406391,-20.02214,treated,73.431625
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,31.384251,51.406391,-20.02214,treated,82.067833
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,46.232769,51.406391,-5.173622,treated,73.431625
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,31.813782,6.9359326,71.015976,11.477344,16.897551,1.3540187,62.218933,19.529499,-474530.69,6.2487378,61.381851,87.503685,0.0,68.464363,58.45591161,540.8352792100001,29.677480268919663,6.888850469010628,5.5160949784220135,57.41815396249037,29.897939986761045,7.167813842625153,5.505306342381687,-51287.96584752736,46.232769,51.406391,-5.173622,treated,82.067833
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,31.384251,51.406391,-20.02214,treated,73.431625
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,31.384251,51.406391,-20.02214,treated,82.067833
balrampur,38.63636398,chhattisgarh,46.232769,29.418598,1.3564743,6.5623808,69.948257,4.1368623,64.212143,5.6697946,25.981203,-945532.0379,1.6226681,6.3328056,93.667198,5.4152155,71.728935,4.2229185,30.585316,15.294025,482.3793676,32.2966,7.9527617,77.074089,6.1276889,3.3646889,54.78323,33.672352,6.351181,-885885.0,4.9722157,69.659332,76.818085,0.0,64.310562,28.33303219,510.71239979,29.57826227159868,6.32142624428787,4.09402407283446,63.68905075541076,26.40788849321436,5.707596194034072,5.390638991580144,-49145.12647499204,46.232769,51.406391,-5.173622,treated,73.431625
