state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4
assam,majuli,0,0.87500006,0,0,0.87500006,0,0.58522725,0,0.28977281,,,,,,,,,,,,,0.87251377,0.30042836,0.87251377,0.30042836,18.76322406,,,
assam,majuli,0,0.58522725,1,0,0.87500006,0,0.58522725,0,0.28977281,,,,,,,,,,,,,0.87251377,0.30042836,0.87251377,0.30042836,18.76322406,,,
assam,morigaon,0,0.85294116,0,0,0.85294116,0,0.55696201,0,0.29597914,18,5,19,4,10,5,5,0,0,3,4,1,0.84342659,0.31579682,0.84342659,0.31579682,109.6784029,0.68132651,86.46134672,0.16210008
assam,morigaon,0,0.55696201,1,0,0.85294116,0,0.55696201,0,0.29597914,18,5,19,4,10,5,5,0,0,3,4,1,0.84342659,0.31579682,0.84342659,0.31579682,109.6784029,0.68132651,86.46134672,0.16210008
assam,nagaon,0,0.96376812,0,0,0.96376812,0,0.56983238,0,0.39393574,18,6,130,61,43,26,23,0,3,53,61,8,0.96512568,0.19941993,0.96512568,0.19941993,339.2679056,,,
assam,nagaon,0,0.56983238,1,0,0.96376812,0,0.56983238,0,0.39393574,18,6,130,61,43,26,23,0,3,53,61,8,0.96512568,0.19941993,0.96512568,0.19941993,339.2679056,,,
assam,nalbari,0,0.83870965,0,0,0.83870965,0,0.53896105,0,0.2997486,18,24,11,6,2,3,2,0,1,5,6,1,0.83953542,0.11569355,0.83953542,0.11569355,106.8824829,0.57225782,71.49953821,0.2672776
assam,nalbari,0,0.53896105,1,0,0.83870965,0,0.53896105,0,0.2997486,18,24,11,6,2,3,2,0,1,5,6,1,0.83953542,0.11569355,0.83953542,0.11569355,106.8824829,0.57225782,71.49953821,0.2672776
assam,sivasagar,0,0.82352948,0,0,0.82352948,0,0.6118421,0,0.21168739,18,12,43,22,7,14,11,0,3,12,22,10,0.82425624,0.1050946,0.82425624,0.1050946,87.10653108,,,
assam,sivasagar,0,0.6118421,1,0,0.82352948,0,0.6118421,0,0.21168739,18,12,43,22,7,14,11,0,3,12,22,10,0.82425624,0.1050946,0.82425624,0.1050946,87.10653108,,,
assam,sonitpur,0,0.87162161,0,0,0.87162161,0,0.67088604,0,0.20073557,18,7,44,35,3,6,4,0,2,22,35,13,0.86592776,0.10904234,0.86592776,0.10904234,158.5548677,,,
assam,sonitpur,0,0.67088604,1,0,0.87162161,0,0.67088604,0,0.20073557,18,7,44,35,3,6,4,0,2,22,35,13,0.86592776,0.10904234,0.86592776,0.10904234,158.5548677,,,
assam,south salmara mancachar,0,0.88271606,0,0,0.88271606,0,0.51445085,0,0.36826521,,,,,,,,,,,,,0.87789202,0.2201048,0.87789202,0.2201048,80.83107579,,,
assam,south salmara mancachar,0,0.51445085,1,0,0.88271606,0,0.51445085,0,0.36826521,,,,,,,,,,,,,0.87789202,0.2201048,0.87789202,0.2201048,80.83107579,,,
assam,tinsukia,0,0.79365081,0,0,0.79365081,0,0.5212121,0,0.2724387,18,10,113,62,14,37,18,0,19,54,62,8,0.79378814,0.18564267,0.79378814,0.18564267,174.8244339,0.6486392,137.6507505,0.14514893
assam,tinsukia,0,0.5212121,1,0,0.79365081,0,0.5212121,0,0.2724387,18,10,113,62,14,37,18,0,19,54,62,8,0.79378814,0.18564267,0.79378814,0.18564267,174.8244339,0.6486392,137.6507505,0.14514893
assam,udalguri,0,0.86666667,0,0,0.86666667,0,0.55747128,0,0.3091954,18,27,30,20,4,6,5,0,1,15,20,5,0.86984712,0.079281762,0.86984712,0.079281762,101.9083713,0.68887067,72.98092103,0.18097645
assam,udalguri,0,0.55747128,1,0,0.86666667,0,0.55747128,0,0.3091954,18,27,30,20,4,6,5,0,1,15,20,5,0.86984712,0.079281762,0.86984712,0.079281762,101.9083713,0.68887067,72.98092103,0.18097645
assam,west karbi anglong,0,0.83561641,0,0,0.83561641,0,0.47058827,0,0.36502814,,,,,,,,,,,,,0.83948112,0.20859489,0.83948112,0.20859489,32.32812272,,,
assam,west karbi anglong,0,0.47058827,1,0,0.83561641,0,0.47058827,0,0.36502814,,,,,,,,,,,,,0.83948112,0.20859489,0.83948112,0.20859489,32.32812272,,,
bihar,araria,0,0.88235295,0,0,0.88235295,0,0.40983605,0,0.47251689,10,7,24,7,0,17,3,0,14,4,7,3,0.88092196,0.07772439,0.88092196,0.07772439,334.6190839,0.76901114,243.0622735,0.11191082
bihar,araria,0,0.40983605,1,0,0.88235295,0,0.40983605,0,0.47251689,10,7,24,7,0,17,3,0,14,4,7,3,0.88092196,0.07772439,0.88092196,0.07772439,334.6190839,0.76901114,243.0622735,0.11191082
bihar,arwal,0,0.85858583,0,0,0.85858583,0,0.37888196,0,0.47970387,10,38,1,1,0,0,0,0,0,1,1,0,0.85407549,0.040788773,0.85407549,0.040788773,69.07402423,0.87367535,57.03236346,-0.019599855
bihar,arwal,0,0.37888196,1,0,0.85858583,0,0.37888196,0,0.47970387,10,38,1,1,0,0,0,0,0,1,1,0,0.85407549,0.040788773,0.85407549,0.040788773,69.07402423,0.87367535,57.03236346,-0.019599855
bihar,aurangabad,0,0.89814812,0,0,0.89814812,0,0.44943821,0,0.44870991,10,33,4,2,0,2,2,0,0,2,2,0,0.94840151,0.19915996,0.94840151,0.19915996,509.4757322,0.65199375,325.2032305,0.29640776
bihar,aurangabad,0,0.89814812,0,0,0.89814812,0,0.44943821,0,0.44870991,10,33,4,2,0,2,2,0,0,2,2,0,0.90046346,0.10071927,0.90046346,0.10071927,262.5115162,0.81206512,184.9165619,0.088398337
bihar,aurangabad,0,0.44943821,1,0,0.89814812,0,0.44943821,0,0.44870991,10,33,4,2,0,2,2,0,0,2,2,0,0.94840151,0.19915996,0.94840151,0.19915996,509.4757322,0.65199375,325.2032305,0.29640776
bihar,aurangabad,0,0.44943821,1,0,0.89814812,0,0.44943821,0,0.44870991,10,33,4,2,0,2,2,0,0,2,2,0,0.90046346,0.10071927,0.90046346,0.10071927,262.5115162,0.81206512,184.9165619,0.088398337
bihar,banka,0,0.91176462,0,0,0.91176462,0,0.5766871,0,0.33507752,10,23,3,3,0,0,0,0,0,1,3,2,0.90923798,0.080768526,0.90923798,0.080768526,195.5093174,0.84630811,193.3402633,0.062929869
bihar,banka,0,0.5766871,1,0,0.91176462,0,0.5766871,0,0.33507752,10,23,3,3,0,0,0,0,0,1,3,2,0.90923798,0.080768526,0.90923798,0.080768526,195.5093174,0.84630811,193.3402633,0.062929869
bihar,begusarai,0,0.86206895,0,0,0.86206895,0,0.48167542,0,0.38039353,10,20,10,8,0,2,2,0,0,1,8,7,0.86855304,0.072145574,0.86855304,0.072145574,498.0956464,0.88983834,318.4342371,-0.021285295
bihar,begusarai,0,0.48167542,1,0,0.86206895,0,0.48167542,0,0.38039353,10,20,10,8,0,2,2,0,0,1,8,7,0.86855304,0.072145574,0.86855304,0.072145574,498.0956464,0.88983834,318.4342371,-0.021285295
bihar,bhagalpur,0,0.90977442,0,0,0.90977442,0,0.55367231,0,0.35610211,10,22,14,5,1,8,6,0,2,5,5,0,0.92592239,0.12608582,0.92592239,0.12608582,518.6582218,0.78312558,267.1257986,0.14279681
bihar,bhagalpur,0,0.55367231,1,0,0.90977442,0,0.55367231,0,0.35610211,10,22,14,5,1,8,6,0,2,5,5,0,0.92592239,0.12608582,0.92592239,0.12608582,518.6582218,0.78312558,267.1257986,0.14279681
bihar,bhojpur,0,0.87162155,0,0,0.87162155,0,0.44827586,0,0.42334569,10,29,34,7,5,22,17,0,5,7,7,0,0.88387024,0.20838544,0.88387024,0.20838544,387.3176174,0.85749733,249.7553456,0.02637291
bihar,bhojpur,0,0.44827586,1,0,0.87162155,0,0.44827586,0,0.42334569,10,29,34,7,5,22,17,0,5,7,7,0,0.88387024,0.20838544,0.88387024,0.20838544,387.3176174,0.85749733,249.7553456,0.02637291
bihar,buxar,0,0.90983605,0,0,0.90983605,0,0.48235294,0,0.42748311,10,30,11,4,0,7,7,0,0,3,4,1,0.90117449,0.13116114,0.90117449,0.13116114,177.4357165,0.76873308,157.0160669,0.1324414
bihar,buxar,0,0.48235294,1,0,0.90983605,0,0.48235294,0,0.42748311,10,30,11,4,0,7,7,0,0,3,4,1,0.90117449,0.13116114,0.90117449,0.13116114,177.4357165,0.76873308,157.0160669,0.1324414
bihar,darbhanga,0,0.89189196,0,0,0.89189196,0,0.52258062,0,0.36931133,10,13,11,3,0,8,7,0,1,1,3,2,0.91553712,0.19168626,0.91553712,0.19168626,420.8864117,0.66581225,419.5524065,0.24972486
bihar,darbhanga,0,0.52258062,1,0,0.89189196,0,0.52258062,0,0.36931133,10,13,11,3,0,8,7,0,1,1,3,2,0.91553712,0.19168626,0.91553712,0.19168626,420.8864117,0.66581225,419.5524065,0.24972486
bihar,gaya,0,0.87074828,0,0,0.87074828,0,0.42708334,0,0.44366494,10,34,17,10,0,7,7,0,0,6,10,4,0.85927838,0.15028164,0.85927838,0.15028164,380.7253568,0.93260568,437.4534283,-0.073327303
bihar,gaya,0,0.42708334,1,0,0.87074828,0,0.42708334,0,0.44366494,10,34,17,10,0,7,7,0,0,6,10,4,0.85927838,0.15028164,0.85927838,0.15028164,380.7253568,0.93260568,437.4534283,-0.073327303
bihar,gopalganj,0,0.92708331,0,0,0.92708331,0,0.57692307,0,0.35016024,10,15,6,1,0,5,5,0,0,1,1,0,0.9288767,0.14586037,0.9288767,0.14586037,231.5160948,0.64795709,222.7586818,0.28091961
bihar,gopalganj,0,0.57692307,1,0,0.92708331,0,0.57692307,0,0.35016024,10,15,6,1,0,5,5,0,0,1,1,0,0.9288767,0.14586037,0.9288767,0.14586037,231.5160948,0.64795709,222.7586818,0.28091961
bihar,jamui,0,0.92929292,0,0,0.92929292,0,0.5582822,0,0.37101072,10,36,10,3,0,7,2,0,5,3,3,0,0.92677391,0.078886509,0.92677391,0.078886509,144.7944713,0.77741623,145.8761225,0.14935768
bihar,jamui,0,0.5582822,1,0,0.92929292,0,0.5582822,0,0.37101072,10,36,10,3,0,7,2,0,5,3,3,0,0.92677391,0.078886509,0.92677391,0.078886509,144.7944713,0.77741623,145.8761225,0.14935768
bihar,jehanabad,0,0.85321099,0,0,0.85321099,0,0.35593221,0,0.49727878,10,37,1,1,0,0,0,0,0,0,1,1,0.85583687,0.13007678,0.85583687,0.13007678,112.7078913,0.85259771,83.47216165,0.003239155
bihar,jehanabad,0,0.35593221,1,0,0.85321099,0,0.35593221,0,0.49727878,10,37,1,1,0,0,0,0,0,0,1,1,0.85583687,0.13007678,0.85583687,0.13007678,112.7078913,0.85259771,83.47216165,0.003239155
bihar,kaimur (bhabua),0,0.86301363,0,0,0.86301363,0,0.45348838,0,0.40952525,10,31,3,2,0,1,0,0,1,0,2,2,0.86730868,0.10932591,0.86730868,0.10932591,152.6218645,0.87054777,133.8709959,-0.003239095
bihar,kaimur (bhabua),0,0.45348838,1,0,0.86301363,0,0.45348838,0,0.40952525,10,31,3,2,0,1,0,0,1,0,2,2,0.86730868,0.10932591,0.86730868,0.10932591,152.6218645,0.87054777,133.8709959,-0.003239095
bihar,katihar,0,0.86206895,0,0,0.86206895,0,0.37037036,0,0.49169859,10,10,41,26,0,15,4,0,11,12,26,14,0.85781765,0.051139809,0.85781765,0.051139809,280.7841847,0.7144351,250.3318821,0.14338255
bihar,katihar,0,0.37037036,1,0,0.86206895,0,0.37037036,0,0.49169859,10,10,41,26,0,15,4,0,11,12,26,14,0.85781765,0.051139809,0.85781765,0.051139809,280.7841847,0.7144351,250.3318821,0.14338255
bihar,khagaria,0,0.89999998,0,0,0.89999998,0,0.53439152,0,0.36560845,10,21,13,5,0,8,5,0,3,1,5,4,0.90960938,0.11206596,0.90960938,0.11206596,170.6544554,0.814861,145.9317634,0.094748378
bihar,khagaria,0,0.53439152,1,0,0.89999998,0,0.53439152,0,0.36560845,10,21,13,5,0,8,5,0,3,1,5,4,0.90960938,0.11206596,0.90960938,0.11206596,170.6544554,0.814861,145.9317634,0.094748378
bihar,kishanganj,0,0.91176462,0,0,0.91176462,0,0.38181818,0,0.52994645,10,8,15,7,0,8,4,0,4,4,7,3,0.90906471,0.037726793,0.90906471,0.037726793,172.8396318,0.67505985,168.9151866,0.23400486
bihar,kishanganj,0,0.38181818,1,0,0.91176462,0,0.38181818,0,0.52994645,10,8,15,7,0,8,4,0,4,4,7,3,0.90906471,0.037726793,0.90906471,0.037726793,172.8396318,0.67505985,168.9151866,0.23400486
bihar,lakhisarai,0,0.90825689,0,0,0.90825689,0,0.48404256,0,0.42421433,10,25,3,0,0,3,3,0,0,0,0,0,0.91026539,0.19386302,0.91026539,0.19386302,111.2694038,0.84379905,68.52729878,0.066466331
bihar,lakhisarai,0,0.48404256,1,0,0.90825689,0,0.48404256,0,0.42421433,10,25,3,0,0,3,3,0,0,0,0,0,0.91026539,0.19386302,0.91026539,0.19386302,111.2694038,0.84379905,68.52729878,0.066466331
bihar,madhepura,0,0.9285714,0,0,0.9285714,0,0.48587573,0,0.44269568,10,11,22,8,1,13,7,0,6,4,8,4,0.92786074,0.077560693,0.92786074,0.077560693,193.6300023,0.70966345,176.6599265,0.21819729
bihar,madhepura,0,0.48587573,1,0,0.9285714,0,0.48587573,0,0.44269568,10,11,22,8,1,13,7,0,6,4,8,4,0.92786074,0.077560693,0.92786074,0.077560693,193.6300023,0.70966345,176.6599265,0.21819729
bihar,madhubani,0,0.85074633,0,0,0.85074633,0,0.58940399,0,0.26134235,10,5,4,3,0,1,1,0,0,1,3,2,0.86111557,0.15895227,0.86111557,0.15895227,318.0637,0.68268114,403.801356,0.17843443
bihar,madhubani,0,0.58940399,1,0,0.85074633,0,0.58940399,0,0.26134235,10,5,4,3,0,1,1,0,0,1,3,2,0.86111557,0.15895227,0.86111557,0.15895227,318.0637,0.68268114,403.801356,0.17843443
bihar,munger,0,0.92792791,0,0,0.92792791,0,0.54970759,0,0.37822032,10,24,23,6,2,15,8,0,7,6,6,0,0.92360759,0.084857143,0.92360759,0.084857143,174.2106609,0.78846806,105.5483246,0.13513952
bihar,munger,0,0.54970759,1,0,0.92792791,0,0.54970759,0,0.37822032,10,24,23,6,2,15,8,0,7,6,6,0,0.92360759,0.084857143,0.92360759,0.084857143,174.2106609,0.78846806,105.5483246,0.13513952
bihar,muzaffarpur,0,0.96923077,0,0,0.96923077,0,0.503268,0,0.46596277,10,14,17,11,0,6,5,0,1,6,11,5,0.97321284,0.15554878,0.97321284,0.15554878,512.967145,0.60918695,400.1880358,0.36402589
bihar,muzaffarpur,0,0.503268,1,0,0.96923077,0,0.503268,0,0.46596277,10,14,17,11,0,6,5,0,1,6,11,5,0.97321284,0.15554878,0.97321284,0.15554878,512.967145,0.60918695,400.1880358,0.36402589
bihar,nalanda,0,0.87786263,0,0,0.87786263,0,0.48666668,0,0.39119595,10,27,38,25,0,13,6,0,7,5,25,20,0.89490324,0.098909296,0.89490324,0.098909296,336.901922,0.84905457,214.2044921,0.045848668
bihar,nalanda,0,0.48666668,1,0,0.87786263,0,0.48666668,0,0.39119595,10,27,38,25,0,13,6,0,7,5,25,20,0.89490324,0.098909296,0.89490324,0.098909296,336.901922,0.84905457,214.2044921,0.045848668
bihar,nawada,0,0.92561978,0,0,0.92561978,0,0.48192769,0,0.44369209,10,35,4,1,0,3,2,0,1,1,1,0,0.94129062,0.20547198,0.94129062,0.20547198,207.3528455,0.8905018,173.5694604,0.05078882
bihar,nawada,0,0.48192769,1,0,0.92561978,0,0.48192769,0,0.44369209,10,35,4,1,0,3,2,0,1,1,1,0,0.94129062,0.20547198,0.94129062,0.20547198,207.3528455,0.8905018,173.5694604,0.05078882
bihar,pashchim champaran,0,0.86238539,0,0,0.86238539,0,0.46753246,0,0.39485294,10,1,7,2,0,5,3,0,2,2,2,0,0.86608011,0.13087586,0.86608011,0.13087586,396.1271498,0.61378717,356.8587549,0.25229293
bihar,pashchim champaran,0,0.46753246,1,0,0.86238539,0,0.46753246,0,0.39485294,10,1,7,2,0,5,3,0,2,2,2,0,0.86608011,0.13087586,0.86608011,0.13087586,396.1271498,0.61378717,356.8587549,0.25229293
bihar,patna,0,0.91891891,0,0,0.91891891,0,0.5804196,0,0.33849931,10,28,48,20,9,19,17,0,2,20,20,0,0.91996193,0.30050018,0.91996193,0.30050018,733.834254,0.85878801,507.0439211,0.061173916
bihar,patna,0,0.5804196,1,0,0.91891891,0,0.5804196,0,0.33849931,10,28,48,20,9,19,17,0,2,20,20,0,0.91996193,0.30050018,0.91996193,0.30050018,733.834254,0.85878801,507.0439211,0.061173916
bihar,purba champaran,0,0.89285713,0,0,0.89285713,0,0.59036142,0,0.30249572,10,2,7,3,1,3,3,0,0,1,3,2,0.88207382,0.10944562,0.88207382,0.10944562,474.429647,0.61802149,450.7486587,0.26405233
bihar,purba champaran,0,0.59036142,1,0,0.89285713,0,0.59036142,0,0.30249572,10,2,7,3,1,3,3,0,0,1,3,2,0.88207382,0.10944562,0.88207382,0.10944562,474.429647,0.61802149,450.7486587,0.26405233
bihar,purnia,0,0.83962262,0,0,0.83962262,0,0.55757576,0,0.28204685,10,9,33,18,0,15,8,0,7,8,18,10,0.84202564,0.020991908,0.84202564,0.020991908,362.9175879,0.7095381,281.7647241,0.13248754
bihar,purnia,0,0.55757576,1,0,0.83962262,0,0.55757576,0,0.28204685,10,9,33,18,0,15,8,0,7,8,18,10,0.84202564,0.020991908,0.84202564,0.020991908,362.9175879,0.7095381,281.7647241,0.13248754
bihar,rohtas,0,0.875,0,0,0.875,0,0.43093923,0,0.44406077,10,32,19,3,0,16,12,0,4,3,3,0,0.87099785,0.22055994,0.87099785,0.22055994,330.2718637,0.85672343,277.2441537,0.014274418
bihar,rohtas,0,0.43093923,1,0,0.875,0,0.43093923,0,0.44406077,10,32,19,3,0,16,12,0,4,3,3,0,0.87099785,0.22055994,0.87099785,0.22055994,330.2718637,0.85672343,277.2441537,0.014274418
bihar,saharsa,0,0.94318181,0,0,0.94318181,0,0.53383458,0,0.40934724,10,12,13,5,0,8,2,0,6,2,5,3,0.94773722,0.043908797,0.94773722,0.043908797,212.2015399,0.7453832,167.5169391,0.20235401
bihar,saharsa,0,0.53383458,1,0,0.94318181,0,0.53383458,0,0.40934724,10,12,13,5,0,8,2,0,6,2,5,3,0.94773722,0.043908797,0.94773722,0.043908797,212.2015399,0.7453832,167.5169391,0.20235401
bihar,samastipur,0,0.88888896,0,0,0.88888896,0,0.56578946,0,0.32309949,10,19,7,5,0,2,2,0,0,0,5,5,0.88316971,0.054393608,0.88316971,0.054393608,407.5274889,0.70124751,377.4173697,0.1819222
bihar,samastipur,0,0.56578946,1,0,0.88888896,0,0.56578946,0,0.32309949,10,19,7,5,0,2,2,0,0,0,5,5,0.88316971,0.054393608,0.88316971,0.054393608,407.5274889,0.70124751,377.4173697,0.1819222
bihar,saran,0,0.89423084,0,0,0.89423084,0,0.44692737,0,0.44730347,10,17,12,5,1,6,6,0,0,4,5,1,0.87609541,0.062030107,0.87609541,0.062030107,404.9731116,0.68033826,339.271095,0.19575715
bihar,saran,0,0.44692737,1,0,0.89423084,0,0.44692737,0,0.44730347,10,17,12,5,1,6,6,0,0,4,5,1,0.87609541,0.062030107,0.87609541,0.062030107,404.9731116,0.68033826,339.271095,0.19575715
bihar,sheikhpura,0,0.90151513,0,0,0.90151513,0,0.42514971,0,0.47636542,10,26,1,1,0,0,0,0,0,1,1,0,0.90203327,0.27842695,0.90203327,0.27842695,68.43078116,0.83842361,50.22032531,0.06360966
bihar,sheikhpura,0,0.42514971,1,0,0.90151513,0,0.42514971,0,0.47636542,10,26,1,1,0,0,0,0,0,1,1,0,0.90203327,0.27842695,0.90203327,0.27842695,68.43078116,0.83842361,50.22032531,0.06360966
bihar,sheohar,0,0.88461536,0,0,0.88461536,0,0.4893617,0,0.39525366,,,,,,,,,,,,,0.89369357,0.083152309,0.89369357,0.083152309,65.80904919,0.73211622,70.23573986,0.16157734
bihar,sheohar,0,0.4893617,1,0,0.88461536,0,0.4893617,0,0.39525366,,,,,,,,,,,,,0.89369357,0.083152309,0.89369357,0.083152309,65.80904919,0.73211622,70.23573986,0.16157734
bihar,sitamarhi,0,0.89380533,0,0,0.89380533,0,0.58787876,0,0.30592656,10,4,4,3,0,1,0,0,1,1,3,2,0.89215374,0.13869673,0.89215374,0.13869673,400.8982692,0.88581139,337.8249375,0.006342351
bihar,sitamarhi,0,0.58787876,1,0,0.89380533,0,0.58787876,0,0.30592656,10,4,4,3,0,1,0,0,1,1,3,2,0.89215374,0.13869673,0.89215374,0.13869673,400.8982692,0.88581139,337.8249375,0.006342351
bihar,siwan,0,0.88421053,0,0,0.88421053,0,0.51648355,0,0.36772698,10,16,30,5,1,24,15,0,9,1,5,4,0.8880561,0.078342885,0.8880561,0.078342885,259.0637248,0.58649987,299.0977861,0.30155623
bihar,siwan,0,0.51648355,1,0,0.88421053,0,0.51648355,0,0.36772698,10,16,30,5,1,24,15,0,9,1,5,4,0.8880561,0.078342885,0.8880561,0.078342885,259.0637248,0.58649987,299.0977861,0.30155623
bihar,supaul,0,0.90909094,0,0,0.90909094,0,0.51572329,0,0.39336765,10,6,33,15,1,17,4,0,13,2,15,13,0.91350007,0.034414038,0.91350007,0.034414038,223.3452128,0.66981411,202.4018264,0.24368596
bihar,supaul,0,0.51572329,1,0,0.90909094,0,0.51572329,0,0.39336765,10,6,33,15,1,17,4,0,13,2,15,13,0.91350007,0.034414038,0.91350007,0.034414038,223.3452128,0.66981411,202.4018264,0.24368596
bihar,vaishali,0,0.90476191,0,0,0.90476191,0,0.51977402,0,0.38498789,10,18,6,3,0,3,3,0,0,1,3,2,0.90105748,0.1294753,0.90105748,0.1294753,307.8896141,0.71076703,275.7742302,0.19029045
bihar,vaishali,0,0.51977402,1,0,0.90476191,0,0.51977402,0,0.38498789,10,18,6,3,0,3,3,0,0,1,3,2,0.90105748,0.1294753,0.90105748,0.1294753,307.8896141,0.71076703,275.7742302,0.19029045
chandigarh,chandigarh,0,0.93269235,0,0,0.93269235,0,0.70542634,0,0.22726601,,,,,,,,,,,,,0.92530221,0.52877283,0.92530221,0.52877283,49.27297741,0.86388403,91.45999366,0.061418176
chandigarh,chandigarh,0,0.70542634,1,0,0.93269235,0,0.70542634,0,0.22726601,,,,,,,,,,,,,0.92530221,0.52877283,0.92530221,0.52877283,49.27297741,0.86388403,91.45999366,0.061418176
chhattisgarh,balod,0,0.87195122,0,0,0.87195122,0,0.44848484,0,0.42346638,22,24,69,18,0,51,13,0,38,7,18,11,0.86835635,0.42930368,0.86835635,0.42930368,35.57903378,,,
chhattisgarh,balod,0,0.44848484,1,0,0.87195122,0,0.44848484,0,0.42346638,22,24,69,18,0,51,13,0,38,7,18,11,0.86835635,0.42930368,0.86835635,0.42930368,35.57903378,,,
chhattisgarh,baloda bazar,0,0.89349115,0,0,0.89349115,0,0.44378698,0,0.44970417,,,,,,,,,,,,,0.891352,0.14900678,0.891352,0.14900678,52.25253765,,,
chhattisgarh,baloda bazar,0,0.44378698,1,0,0.89349115,0,0.44378698,0,0.44970417,,,,,,,,,,,,,0.891352,0.14900678,0.891352,0.14900678,52.25253765,,,
chhattisgarh,balodabazar,,,,,,,,,,22,19,128,51,4,73,13,0,60,25,51,26,,,,,,,,
chhattisgarh,balrampur,0,0.7734375,0,0,0.7734375,0,0.30935252,0,0.46408498,22,27,17,1,0,16,0,0,16,1,1,0,,,,,,,,
chhattisgarh,balrampur,0,0.30935252,1,0,0.7734375,0,0.30935252,0,0.46408498,22,27,17,1,0,16,0,0,16,1,1,0,,,,,,,,
chhattisgarh,bastar,0,0.76223779,0,0,0.76223779,0,0.40000001,0,0.36223778,22,15,67,13,0,54,2,0,52,3,13,10,0.76770365,0.22723535,0.76770365,0.22723535,31.76941688,,,
chhattisgarh,bastar,0,0.40000001,1,0,0.76223779,0,0.40000001,0,0.36223778,22,15,67,13,0,54,2,0,52,3,13,10,0.76770365,0.22723535,0.76770365,0.22723535,31.76941688,,,
chhattisgarh,bemetara,0,0.87313432,0,0,0.87313432,0,0.23943664,0,0.63369769,22,23,37,8,1,28,2,0,26,5,8,3,0.87442124,0.25526077,0.87442124,0.25526077,31.91311103,,,
chhattisgarh,bemetara,0,0.23943664,1,0,0.87313432,0,0.23943664,0,0.63369769,22,23,37,8,1,28,2,0,26,5,8,3,0.87442124,0.25526077,0.87442124,0.25526077,31.91311103,,,
chhattisgarh,bijapur,0,0.67469877,0,0,0.67469877,0,0.35882354,0,0.31587523,,,,,,,,,,,,,0.66617888,0.18310617,0.66617888,0.18310617,10.25096697,0.34392792,27.26837771,0.32225096
chhattisgarh,bijapur,0,0.67469877,0,0,0.67469877,0,0.35882354,0,0.31587523,,,,,,,,,,,,,0.93305057,0.37615779,0.93305057,0.37615779,242.7093463,0.76735145,179.9477196,0.16569912
chhattisgarh,bijapur,0,0.35882354,1,0,0.67469877,0,0.35882354,0,0.31587523,,,,,,,,,,,,,0.66617888,0.18310617,0.66617888,0.18310617,10.25096697,0.34392792,27.26837771,0.32225096
chhattisgarh,bijapur,0,0.35882354,1,0,0.67469877,0,0.35882354,0,0.31587523,,,,,,,,,,,,,0.93305057,0.37615779,0.93305057,0.37615779,242.7093463,0.76735145,179.9477196,0.16569912
chhattisgarh,bilaspur,0,0.83815026,0,0,0.83815026,0,0.39473686,0,0.44341341,22,7,58,21,2,35,5,0,30,15,21,6,,,,,,,,
chhattisgarh,bilaspur,0,0.39473686,1,0,0.83815026,0,0.39473686,0,0.44341341,22,7,58,21,2,35,5,0,30,15,21,6,,,,,,,,
chhattisgarh,dakshin bastar dantewada,,,,,,,,,,22,17,8,3,0,5,2,0,3,3,3,0,,,,,,,,
chhattisgarh,dantewada,0,0.71604937,0,0,0.71604937,0,0.48369566,0,0.23235372,,,,,,,,,,,,,0.73082817,0.38659966,0.73082817,0.38659966,12.53617908,,,
chhattisgarh,dantewada,0,0.48369566,1,0,0.71604937,0,0.48369566,0,0.23235372,,,,,,,,,,,,,0.73082817,0.38659966,0.73082817,0.38659966,12.53617908,,,
chhattisgarh,dhamtari,0,0.83443707,0,0,0.83443707,0,0.4217687,0,0.41266838,22,13,70,19,0,51,8,0,43,8,19,11,0.82586151,0.19773442,0.82586151,0.19773442,31.555877,0.75569308,91.71631703,0.070168436
chhattisgarh,dhamtari,0,0.4217687,1,0,0.83443707,0,0.4217687,0,0.41266838,22,13,70,19,0,51,8,0,43,8,19,11,0.82586151,0.19773442,0.82586151,0.19773442,31.555877,0.75569308,91.71631703,0.070168436
chhattisgarh,durg,0,0.95108694,0,0,0.95108694,0,0.59770113,0,0.35338581,22,10,94,49,2,43,14,0,29,33,49,16,0.95298535,0.43529937,0.95298535,0.43529937,84.79939982,,,
chhattisgarh,durg,0,0.59770113,1,0,0.95108694,0,0.59770113,0,0.35338581,22,10,94,49,2,43,14,0,29,33,49,16,0.95298535,0.43529937,0.95298535,0.43529937,84.79939982,,,
chhattisgarh,gariyaband,0,0.86792451,0,0,0.86792451,0,0.32098764,0,0.54693687,22,20,17,4,0,13,2,0,11,0,4,4,0.87341011,0.12761261,0.87341011,0.12761261,26.65055119,,,
chhattisgarh,gariyaband,0,0.32098764,1,0,0.86792451,0,0.32098764,0,0.54693687,22,20,17,4,0,13,2,0,11,0,4,4,0.87341011,0.12761261,0.87341011,0.12761261,26.65055119,,,
